MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193,event_count_194,tone_count_194,goldstein_194,event_count_195,tone_count_195,goldstein_195
201607,2.2455,111,-181.7247228957319,34.0,-165.93900289153615,-13.6,14.0,-57.09002101391357,5.6000000000000005,8.0,-11.03117768345524,1.0,-2.68542199488491,8.0,-21.084032180045345,-16.0,11.0,-39.97232146508775,57,-93.6869035742219,171.0,2.0,-0.8,6.8,2.0,-7.88960727714283,-0.6,3.0,2.2617723396366403,12.0,23.0,39.407731208206854,92.0,22.0,48.06174756125215,114.4,13.0,-29.400348425065232,68.4,2.0,3.08422301304862,14.0,86.0,-141.10127634735426,344.0,144,94.63741769863978,144.0,164,-415.4151978550971,311.6,138.0,-408.56916921280236,386.4,1.0,-7.48538011695907,5.0,23,14.3633216171626,161.0,48.0,-27.903959496118514,168.0,58.0,10.040275815396217,197.20000000000005,25.0,-13.685682341694676,200.0,17.0,-15.141101211129465,102.0,3.0,4.512253723441112,19.200000000000006,0.0,0.0,0.0,1.0,1.62381596752368,7.0,24.0,-20.366170411809104,177.60000000000005,31.0,-14.324615855847757,257.29999999999995,8.0,-7.57240617726826,59.2,26.0,-83.03893543277907,130.0,2.0,-12.53918495297806,10.0,11.0,-49.08779911332238,77.0,6.0,-21.59126501311718,59.0,9.0,-16.18704125230719,-18.0,6.0,-16.48098922254664,-30.0,16.0,-16.39119740474208,-32.0,11.0,-70.48271511944269,-22.0,8.0,-28.0248231125003,-16.0,1.0,-2.11970074812967,-2.0,8.0,-6.8670208763929566,-32.0,9.0,-20.637976456987108,-39.6,0.0,0.0,0.0,22.0,-146.70934250604353,-143.0,0.0,0.0,0.0,4.0,-2.28348187645031,-28.8,9.0,-26.733314198908037,-36.0,21.0,-84.0,2.0,-8.55105201358842,-18.4,0.0,0.0,0.0,39.0,-242.00184286167783,-195.0,3.0,-4.574056272894958,-27.0,3.0,-20.69776988582118,-27.0,7.0,-43.39728548690119,-66.5,43,-211.62260550640354,-430.0,3.0,-12.860694692990545,-28.5,8.0,-50.1081083159433,-80.0,3.0,-5.19499897098168,-30.0,9.0,-57.34191575937418,-90.0
201608,2.2394166666666666,82,-191.20761930677398,8.0,-30.46438693586317,-3.2,12.0,-2.3721368691017393,4.8,2.0,5.1449608835711,3.0,-7.713515940727439,4.0,-20.1949097958195,-8.0,4.0,6.6200716845878205,63,-148.32126246054972,189.0,0.0,0.0,0.0,1.0,-3.88760585065435,-0.3,5.0,17.372815553561143,20.0,27.0,-4.7574490856583775,108.0,8.0,24.85516051345304,41.6,3.0,-7.33333333333333,15.6,5.0,8.12389225475087,35.0,39.0,-61.98153064854828,156.0,156,-218.33024123073542,156.0,226,-473.08392638233147,429.4,197.0,-384.27430763730416,551.5999999999998,4.0,-18.6671231670964,20.0,48,48.51402580499935,336.0,18.0,68.68245102959239,63.0,88.0,-44.70323267277601,299.2,38.0,37.83125037686614,304.0,24.0,-39.624857016948006,144.0,26.0,-44.32633391564004,166.4,0.0,0.0,0.0,16.0,-46.21401582621714,112.0,5.0,-10.523795542057098,37.0,14.0,9.094039949198901,116.2,5.0,-21.609226790368403,37.0,29.0,-103.97942924557799,145.0,3.0,-14.015947288006119,15.0,34.0,-120.73474906365654,238.0,5.0,-0.16756097436199013,49.0,16.0,-25.783273364784463,-32.0,8.0,-0.9293270306565901,-40.0,12.0,-11.199756290783991,-24.0,11.0,-57.36599911965625,-22.0,7.0,-43.60215334415533,-14.0,3.0,5.572755417956669,-6.0,17.0,-25.341182597122003,-68.0,6.0,-29.19588212726542,-26.4,5.0,-11.08925883027219,-35.0,7.0,-18.12097872540272,-45.5,2.0,-7.239819004524901,-14.4,12.0,-43.81446450106552,-86.4,7.0,-22.615592354651817,-28.0,4.0,-16.0,1.0,-4.19580419580419,-9.2,2.0,-10.92481401759752,-10.0,23.0,-88.64418966935209,-115.0,1.0,-8.73493975903614,-9.0,0.0,0.0,0.0,2.0,-13.779134465081642,-18.5,94,-261.6018285019649,-940.0,7.0,-14.740744662108964,-66.5,11.0,-58.51320206096761,-110.0,0.0,0.0,0.0,1.0,-7.329842931937179,-10.0
201609,2.2333333333333334,78,-190.7506586557293,11.0,-35.33518034184372,-4.4,16.0,-28.389183121815602,6.400000000000001,4.0,-8.26301022977228,5.0,-38.267315836713074,1.0,-4.29042904290429,-2.0,7.0,-1.0428670202424304,44,-113.60541835582674,132.0,1.0,-4.7680412371134,3.4,0.0,0.0,0.0,1.0,-0.35447199357558506,4.0,15.0,-2.8495364147679285,60.0,5.0,-16.892911288916796,26.0,2.0,-4.021273817758551,10.4,3.0,-4.653177119458331,21.0,80.0,-113.72875023799494,320.0,105,-116.99031304429778,105.0,165,-76.99236018376797,313.5,150.0,-72.53521341602931,420.0,0.0,0.0,0.0,42,11.508301470448572,294.0,15.0,15.631473442126222,52.5,60.0,-20.126005820649308,204.0,38.0,1.2746367910448415,304.0,22.0,-38.06386857793108,132.0,28.0,-47.51460157743527,179.20000000000005,0.0,0.0,0.0,11.0,-6.19929402665132,77.0,14.0,-9.998844727192433,103.6,6.0,-0.4088102790043804,49.8,14.0,-38.33468640812565,103.6,12.0,-28.88985002025281,60.0,3.0,-12.03703703703705,15.0,12.0,-33.35060122645116,84.0,6.0,-27.86233848632897,60.0,17.0,-71.94718204268862,-34.0,16.0,-5.484986127443074,-80.0,14.0,-41.0887468156524,-28.0,9.0,-18.914909478888443,-18.0,23.0,-108.50182760570058,-46.0,4.0,-17.5490445753911,-8.0,18.0,-64.59213179536798,-72.0,8.0,-40.563525225072105,-35.2,0.0,0.0,0.0,8.0,-48.144512050170434,-52.0,3.0,-7.444573623230231,-21.6,8.0,-32.38480570874236,-57.60000000000001,5.0,-18.38852008030328,-20.0,9.0,-36.0,3.0,-2.5808004715003796,-27.6,6.0,-38.839189733785965,-30.0,25.0,-116.82652664581268,-125.0,1.0,-2.12527964205816,-9.0,0.0,0.0,0.0,7.0,-28.48837209302322,-66.5,52,-277.4112261725112,-520.0,10.0,-22.822596894992103,-95.0,3.0,-9.44028034088543,-30.0,1.0,-8.61538461538462,-10.0,9.0,-66.57026439518508,-90.0
201610,2.22725,237,-836.3808534606055,64.0,-255.49476931606705,-25.600000000000005,27.0,-100.66150727357781,10.800000000000004,2.0,-6.5123613730424905,21.0,-103.92936833298404,8.0,-53.135978615117324,-16.0,7.0,-5.1187304892942285,72,-230.1286629860814,216.0,0.0,0.0,0.0,1.0,-6.259749857167701,-0.3,1.0,-4.73537604456825,4.0,19.0,5.638371812185789,76.0,8.0,8.703271877290861,41.60000000000001,11.0,-67.00260938327807,57.2,3.0,-13.79529530022764,21.0,67.0,9.811956569780222,268.0,177,31.83417240628625,177.0,248,-471.25577462366175,471.19999999999976,209.0,-361.52760272348536,585.1999999999998,1.0,-3.5714285714285694,5.0,52,-46.65859826274046,364.0,9.0,-21.267209381513602,31.5,120.0,-164.57214010026362,408.0,10.0,0.09283136745846,80.0,26.0,-12.826394643305942,156.0,15.0,10.331506734108958,96.0,5.0,8.623097596817349,37.0,33.0,-54.993010270555935,231.0,23.0,3.4309650007160895,170.20000000000005,9.0,-18.63913284967451,74.69999999999997,5.0,-9.330038425028349,37.0,43.0,-107.08831183573211,215.0,3.0,-11.175724859935393,15.0,52.0,-187.93906402194943,364.0,9.0,-36.31423915588183,89.0,39.0,-143.99038073031562,-78.0,93.0,-336.96690770580733,-465.0,11.0,-31.088797921575512,-22.0,88.0,-340.633676521481,-176.0,82.0,-402.4376052734864,-164.0,16.0,-103.99356997473005,-32.0,29.0,-57.89784416477187,-116.0,41.0,-197.77415144897773,-180.4,23.0,-118.53899749749935,-161.0,11.0,-52.249808068719254,-71.5,0.0,0.0,0.0,28.0,-89.98294340935459,-201.6,9.0,-17.179571109759568,-36.0,5.0,-20.0,4.0,-20.009918073318808,-36.8,11.0,-62.783276256312845,-55.0,42.0,-248.5205428330539,-210.0,11.0,-54.371825315764724,-99.0,3.0,-1.3161705888768502,-27.0,2.0,-12.591534680210321,-19.0,356,-1877.831470241917,-3560.0,31.0,-144.83915797667558,-294.5,18.0,-99.18966557107281,-180.0,441.0,-2302.783593706602,-4410.0,29.0,-208.92973186927296,-290.0
201611,2.221166666666667,100,-17.988205298393193,25.0,-78.30349356944713,-10.000000000000002,40.0,-35.177307354900954,16.000000000000004,9.0,-38.38512401041281,7.0,-59.887157216556226,2.0,-10.1541251133273,-4.0,0.0,0.0,41,-47.9190892328419,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-55.60529247984443,160.0,9.0,-5.33979476284124,46.8,6.0,-26.820644546521397,31.2,0.0,0.0,0.0,69.0,-126.99004366868314,276.0,119,140.4362256903174,119.0,216,-24.775767741958536,410.39999999999986,176.0,-72.56067878201625,492.8,8.0,3.1759643960788395,40.0,21,-44.78629580251376,147.0,26.0,133.97918300185057,91.0,103.0,64.11546439658024,350.2,32.0,27.348972100691967,256.0,24.0,-22.097174091592542,144.0,9.0,2.4577046862236296,57.6,1.0,0.884955752212394,7.4,19.0,-7.87018696817615,133.0,10.0,-5.900879796190258,74.00000000000001,2.0,-3.8367851148895,16.6,13.0,-27.526966140276734,96.20000000000002,28.0,-71.13116033945033,140.0,0.0,0.0,0.0,33.0,-58.140331150318794,231.0,0.0,0.0,0.0,10.0,13.384608219792323,-20.0,6.0,7.808854961437121,-30.0,26.0,-67.19675723529173,-52.0,24.0,-137.51219983190822,-48.0,19.0,-57.57635310613599,-38.0,5.0,-14.21806157493998,-10.0,10.0,-15.042449284943668,-40.0,12.0,-37.156252654942676,-52.8,4.0,-12.3561871718991,-28.0,24.0,-135.33732781829383,-156.0,1.0,-6.56324582338902,-7.2,6.0,-6.4694768956161415,-43.2,13.0,-46.44397753385433,-52.0,0.0,0.0,8.0,-36.35542717150902,-73.60000000000002,5.0,-31.99712701409615,-25.0,38.0,-160.4653244458035,-190.0,8.0,-31.17281707182101,-72.0,0.0,0.0,0.0,3.0,-21.919096019956235,-27.0,60,-306.76464624862683,-600.0,9.0,-24.96922763752754,-85.5,6.0,-25.001403726524533,-60.0,15.0,-62.308049318346825,-150.0,10.0,-41.53410818265382,-100.0
201612,2.2150833333333333,114,-163.82612918081725,14.0,-44.31574530743575,-5.6000000000000005,6.0,-6.642328489748371,2.4,6.0,6.25952676982669,2.0,-12.805877500927481,5.0,-12.63000536265286,-10.0,3.0,3.779701331098209,36,-8.003093630367466,108.0,0.0,0.0,0.0,1.0,-6.66239590006406,-0.3,3.0,-2.92250233426705,12.0,66.0,87.95315887263175,264.0,22.0,-7.617699914803627,114.4,4.0,-5.473223103177741,20.8,3.0,-2.3094621800402604,21.0,47.0,26.097399119225017,188.0,114,155.95301338369885,114.0,193,-58.7387072536248,366.7000000000001,199.0,11.2160798708839,557.1999999999998,1.0,-5.54414784394251,5.0,47,15.226198364384981,329.0,19.0,28.39789081236382,66.5,115.0,135.70810483738728,391.0,84.0,-10.284636565849283,672.0,20.0,-8.27340837478101,120.0,7.0,-0.24692046811511004,44.8,1.0,-3.8860103626942997,7.4,26.0,-63.108432780262575,182.0,33.0,-3.8276773802311226,244.20000000000007,17.0,-33.93034430600505,141.10000000000005,7.0,-14.744249258869708,51.8,10.0,-4.9171615062284655,50.0,1.0,-3.0864197530864197,5.0,31.0,-71.34341717299392,217.0,10.0,11.21301107734349,100.0,18.0,-68.05707751009028,-36.0,6.0,-28.36655090622758,-30.0,23.0,-39.63272496325325,-46.0,15.0,-41.102407048151356,-30.0,24.0,-111.0913886681976,-48.0,2.0,-4.95893554007805,-4.0,23.0,-39.573478002890745,-92.0,12.0,-4.99167187957488,-52.8,14.0,-20.82318532658458,-98.0,24.0,-102.94295128900507,-156.0,10.0,-32.22742800658505,-72.0,1.0,-0.50713153724247,-7.2,3.0,-5.97637520393842,-12.0,5.0,-20.0,1.0,-3.31379621280433,-9.2,13.0,-74.85550926435211,-65.0,41.0,-171.06329451559677,-205.0,12.0,-60.19528904117036,-108.0,1.0,-5.0108932461873605,-9.0,1.0,-5.22392714570858,-9.0,54,-186.42598901799926,-540.0,18.0,-24.98551841245603,-171.0,4.0,-12.84346329911031,-40.0,7.0,-39.44720808387896,-70.0,17.0,-50.64638612966578,-170.0
201701,2.209,123,-200.2564674755542,80.0,-427.9074033556829,-32.0,21.0,-15.85654925611397,8.400000000000002,2.0,8.887061403508769,3.0,-12.36882289672827,3.0,-15.32416502946954,-6.0,9.0,24.097067066001703,94,-276.6023326524541,282.0,2.0,-7.829689051578111,6.8,1.0,-1.95121951219513,-0.3,1.0,-3.0812324929971897,4.0,30.0,13.832440004878519,120.0,18.0,-7.305196860805258,93.6,2.0,-1.204950855478708,11.2,4.0,5.4492309117388205,28.0,99.0,89.61480562392983,396.0,208,178.94442355599963,208.0,207,-330.26351517578524,393.29999999999984,197.0,-298.4508410134383,551.5999999999998,0.0,0.0,0.0,71,28.810851227223694,497.0,20.0,41.39667502068614,70.0,137.0,237.05217597902458,465.79999999999984,121.0,-4.6900534406258725,968.0,54.0,-243.49815531903184,324.0,3.0,-1.3415476051129802,19.200000000000006,6.0,-12.270996808964211,44.40000000000001,12.0,-8.507653646619257,84.0,21.0,-10.96709396900652,155.4,13.0,-30.661465117618707,107.9,11.0,-44.652182092408324,81.4,31.0,-44.022070156368244,155.0,4.0,-14.195434571155547,20.0,93.0,-84.07714355439299,651.0,12.0,-8.466618339866361,116.0,20.0,-64.37016678709668,-40.0,20.0,-66.37411250613465,-100.0,19.0,-14.117524481695499,-38.0,10.0,-61.34094736942679,-20.0,17.0,-91.2973509291275,-34.0,3.0,-12.407264007194057,-6.0,41.0,-93.74260813494837,-164.0,9.0,-15.65787604546428,-39.6,6.0,-23.011868965560303,-42.0,18.0,-47.411399530995894,-117.0,0.0,0.0,0.0,10.0,-7.96827003510049,-72.00000000000001,23.0,-110.23847291349692,-92.0,1.0,-4.0,1.0,-3.3259423503325896,-9.2,15.0,-32.79836794785421,-75.0,20.0,-101.79575097389076,-100.0,2.0,-11.288355772341529,-18.0,0.0,0.0,0.0,9.0,-103.16887286599199,-87.5,240,-1272.2975342601835,-2400.0,29.0,-110.79802660992884,-275.5,20.0,-86.16189801151839,-200.0,27.0,-132.17158506079474,-270.0,34.0,-181.93970810959144,-340.0
201702,2.2136666666666667,166,-353.9373224334533,44.0,-120.2086313880527,-17.6,55.0,-156.25277740888137,22.0,6.0,1.6806515434598794,3.0,-0.9904585434410099,12.0,-55.34604326649374,-24.0,44.0,49.22806927517724,84,-153.2016039541328,252.0,8.0,-45.63552621566574,27.2,0.0,0.0,0.0,11.0,-9.773060496917232,44.0,38.0,-79.76562034476876,152.0,2.0,1.528946066303815,10.4,5.0,-8.44758379249951,26.0,3.0,-2.20356768100734,21.0,63.0,-82.20262073153047,252.0,183,41.99750572353615,183.0,290,-428.75727957975687,550.9999999999999,251.0,-344.23276059748025,702.8,1.0,-0.46948356807512,5.0,118,-330.4376479859175,826.0,21.0,-35.51314574976972,73.5,106.0,-23.883485928532696,360.39999999999986,40.0,56.43077618247941,320.0,21.0,-43.95158544219193,126.0,6.0,-5.3988569782048605,38.4,0.0,0.0,0.0,34.0,-67.10237176225391,238.0,19.0,-28.070879267827173,140.6,6.0,-7.599548843807622,49.8,10.0,-31.342044645981172,74.0,37.0,-103.24078670604557,185.0,1.0,-4.33734939759036,5.0,18.0,-48.80009606193679,126.0,18.0,-17.935565354611192,179.0,12.0,-40.965428377324365,-24.0,28.0,-81.87388602129252,-140.0,57.0,-134.7326718417167,-114.0,41.0,-161.7315161248359,-82.0,29.0,-88.92499166906448,-58.0,10.0,-13.12749748730086,-20.0,44.0,-114.09535924822632,-176.0,20.0,-75.88350325848816,-88.00000000000001,10.0,-35.451463097896074,-70.0,15.0,-45.08195301335486,-97.5,6.0,-9.84473905792922,-43.2,8.0,6.585744652227019,-57.6,9.0,-22.64625706114129,-36.0,0.0,0.0,0.0,0.0,0.0,117.0,-405.1353031022903,-585.0,25.0,-71.8285761622914,-125.0,23.0,-121.86973036773036,-207.0,1.0,-3.2727272727272796,-9.0,4.0,-14.149362284073591,-37.5,233,-1227.497740921938,-2330.0,37.0,-199.99689496064053,-351.5,9.0,-33.16276460669876,-90.0,64.0,-330.7949936947278,-640.0,10.0,-45.55013907925764,-100.0
201703,2.2183333333333333,110,-241.02721756844696,37.0,-101.2135450956134,-14.8,42.0,-68.8543313058338,16.800000000000004,9.0,17.451383432957535,3.0,1.64383561643835,1.0,-4.19437449895657,-2.0,2.0,12.168674698795181,82,-192.30902756762939,246.0,1.0,-1.87353629976581,3.4,1.0,-4.18604651162791,-0.3,0.0,0.0,0.0,17.0,14.682565178619619,68.0,4.0,7.678910903103029,20.8,4.0,5.161881445192191,20.8,1.0,-3.0620467365028197,7.0,45.0,11.692291984949053,180.0,160,-139.5171694181448,160.0,200,-450.41199356196404,380.0,177.0,-442.25912377698126,495.60000000000014,1.0,-5.39087059312567,5.0,24,0.5882601148841389,168.0,59.0,-38.240269933276316,206.5,76.0,74.47060042280992,258.4,22.0,41.34687282068486,176.0,15.0,-11.07787508704548,90.0,11.0,-23.57285831249901,70.39999999999998,7.0,-45.303588592173156,51.8,16.0,19.574635636735998,112.0,10.0,-5.916893753825032,74.00000000000001,17.0,-16.923673273159196,141.1,14.0,-15.088065031992734,103.6,28.0,-141.8315624728187,140.0,0.0,0.0,0.0,27.0,-127.0910924336467,189.0,17.0,-47.49019088823306,170.0,21.0,-89.77222658957535,-42.0,12.0,-70.74107447593555,-60.0,16.0,-27.47479814368404,-32.0,28.0,-163.19986649053982,-56.0,25.0,-179.8251266050697,-50.0,8.0,-21.712042477067513,-16.0,21.0,-31.392772786767548,-84.0,19.0,-129.38275297225212,-83.6,6.0,-35.70286481763448,-42.0,28.0,-190.3655825091126,-182.0,2.0,0.04588974180042005,-14.4,15.0,38.80608075040663,-108.00000000000004,10.0,-25.507084037725768,-40.0,10.0,-40.0,0.0,0.0,0.0,9.0,-44.16658291373609,-45.0,35.0,-281.8061108761285,-175.0,8.0,-32.33039151004985,-72.0,9.0,-51.10940660348317,-81.0,2.0,-11.33565257553463,-18.0,131,-908.7927019748016,-1310.0,18.0,-51.166110529565934,-171.0,35.0,-271.9119441840652,-350.0,22.0,-146.76259115990362,-220.0,65.0,-506.76200274323486,-650.0
201704,2.2230000000000003,134,-104.00227088500084,46.0,-104.90562920481683,-18.4,34.0,-26.980565665198515,13.600000000000005,4.0,-11.784177424693807,2.0,-2.78889825473233,4.0,2.3479058702729803,-8.0,8.0,-2.50464647709029,70,-97.12857142742719,210.0,0.0,0.0,0.0,1.0,-1.33928571428571,-0.3,4.0,-10.5751320487533,16.0,59.0,146.70476189955332,236.0,26.0,54.132163551203746,135.20000000000002,5.0,-6.54470872388493,26.0,4.0,-5.102859495028469,28.0,207.0,-217.1929915586388,828.0,294,-274.6868210263209,294.0,465,-452.39435904738167,883.5000000000003,432.0,-442.41971983207674,1209.600000000001,4.0,-3.6183107672469403,20.0,91,62.11671495835658,637.0,38.0,6.677260286819947,133.0,121.0,65.90184017016165,411.39999999999986,126.0,410.22271320453575,1008.0,43.0,21.07991023269103,258.0,12.0,-18.100659201890057,76.80000000000003,36.0,-13.69799417408115,266.4000000000001,36.0,23.229106245628337,252.0,17.0,-42.35486424396153,125.8,20.0,-67.39355001672033,166.0,17.0,-21.37790913217914,125.8,20.0,-55.55362104352589,100.0,3.0,-1.57068062827224,15.0,14.0,-85.34863730941052,98.0,7.0,-35.301684366072934,69.0,37.0,-95.80525590890137,-74.0,19.0,-61.285501128049724,-95.0,27.0,-39.39485317381275,-54.0,8.0,-49.11443165554118,-16.0,23.0,-75.9197403192186,-46.0,6.0,-16.43594968687288,-12.0,29.0,8.047119776414497,-116.0,17.0,-32.991690802695075,-74.8,6.0,-26.80467698060984,-42.0,2.0,3.8583582763827806,-13.0,4.0,-12.788916087486761,-28.8,18.0,-22.22806107593237,-129.6,4.0,-6.87868031576232,-16.0,2.0,-8.0,0.0,0.0,0.0,19.0,-38.989800597502864,-95.0,30.0,-218.07853966110454,-150.0,0.0,0.0,0.0,3.0,-16.93695053390183,-27.0,3.0,-15.73103691066157,-28.0,142,-700.1291928237081,-1420.0,14.0,-24.486516802211728,-133.0,6.0,-49.42263690814095,-60.0,49.0,-107.0302984938785,-490.0,3.0,-15.89941589941596,-30.0
201705,2.227666666666667,104,-191.71844481076943,17.0,-41.54281818637313,-6.8,26.0,-3.1450960978519986,10.400000000000002,6.0,-7.772002017801981,1.0,-1.36223251834388,2.0,-7.0302660203809,-4.0,12.0,10.87804915603555,73,-171.69932700117303,219.0,2.0,-9.00584795321636,6.8,1.0,-5.19480519480519,-0.3,1.0,1.0526315789473701,4.0,76.0,324.99104131118577,304.0,14.0,-26.74019532759269,72.80000000000003,6.0,1.392041578299965,31.2,5.0,-7.248902545951432,35.0,107.0,269.6201415282569,428.0,87,39.80510203410914,87.0,139,-62.13015246021619,264.1,151.0,-170.2430443289741,422.8,3.0,10.16447491663857,15.0,48,-18.61738465345648,336.0,5.0,3.4561404645548497,17.5,118.0,140.21540010030873,401.2,107.0,445.586161606615,856.0,20.0,39.40365959435025,120.0,8.0,-2.0454385944310194,51.2,2.0,-4.685212298682281,14.8,18.0,11.032130103825201,126.0,18.0,26.106420162455354,133.20000000000002,20.0,-9.543827935032963,166.0,27.0,-38.669785587788546,199.80000000000004,23.0,-110.0689919926607,115.0,2.0,-3.20366132723112,10.0,13.0,-61.67798624202271,91.0,10.0,-2.1469023125295,99.0,30.0,-34.36872621945641,-60.0,15.0,-55.665176871205155,-75.0,21.0,-71.82338887336229,-42.0,14.0,-50.00327338411803,-28.0,4.0,-14.86826152846936,-8.0,1.0,-3.54679802955665,-2.0,15.0,-44.02338184406728,-60.0,10.0,-39.815004689380004,-44.0,0.0,0.0,0.0,1.0,-1.77111716621254,-6.5,5.0,5.3532958749585315,-36.0,13.0,-15.222112258332592,-93.60000000000002,3.0,-5.3235608864548505,-12.0,5.0,-20.0,3.0,-9.815010558029211,-27.6,3.0,-10.02469135802469,-15.0,15.0,-36.789588698526686,-75.0,4.0,-10.94426142232388,-36.0,3.0,5.1282051282051295,-27.0,0.0,0.0,0.0,55,-207.06067727161368,-550.0,8.0,-28.960656652065282,-76.0,6.0,13.386087211444108,-60.0,5.0,-3.6470812614101096,-50.0,0.0,0.0,0.0
201706,2.232333333333333,106,-220.42230316075845,29.0,-47.12927825890809,-11.6,18.0,-28.77428606483104,7.200000000000001,6.0,-11.32992919225871,3.0,-12.76324224221852,3.0,-7.976530718289349,-6.0,7.0,8.095737251328085,108,-242.55968521261525,324.0,32.0,-94.06718364991863,108.79999999999998,36.0,-124.81319260000258,-10.799999999999995,4.0,-16.68363787493459,16.0,45.0,-86.2094807801617,180.0,25.0,29.248352282297144,130.0,6.0,9.412379603158788,31.2,5.0,-5.149330587023679,35.0,67.0,-132.0911278853153,268.0,121,-188.74794264442295,121.0,107,-167.44132111325274,203.30000000000004,108.0,-201.07348949951816,302.4000000000001,32.0,-157.41730458901242,160.0,77,-56.329726811758306,539.0,14.0,-5.8708865559951375,49.0,115.0,-105.9549420491374,390.99999999999983,63.0,-80.16842853853841,504.0,33.0,-19.29365589939004,198.0,7.0,-9.221546120842552,44.8,1.0,-0.77120822622108,7.4,26.0,39.48271142838035,182.0,17.0,9.556204264781028,125.8,0.0,0.0,0.0,12.0,31.003361016624023,88.8,45.0,-70.44913816123047,225.0,3.0,6.87250996015938,15.0,62.0,-86.94911128063414,434.0,75.0,-264.4775028618589,726.0,19.0,-22.74892330389302,-38.0,15.0,-41.3158410008017,-75.0,94.0,-359.31263842919907,-188.0,28.0,-85.74155935869662,-56.0,92.0,-393.83062181449094,-184.0,99.0,-504.31155062921823,-198.0,25.0,-89.8734545010842,-100.0,36.0,-113.5115071204192,-158.4,3.0,-23.88402169378388,-21.0,10.0,-36.1422762013688,-65.0,11.0,-23.888839440184103,-79.2,28.0,-52.427403029668426,-201.6,19.0,-112.42114863267143,-76.0,29.0,-116.0,0.0,0.0,0.0,18.0,-27.055292765772656,-90.0,38.0,-100.50474999016205,-190.0,11.0,-59.74479165797906,-99.0,0.0,0.0,0.0,2.0,-18.86051080550088,-18.0,172,-791.4939829377574,-1720.0,12.0,-42.663832431759246,-114.0,8.0,-27.5339022672299,-80.0,40.0,-240.00994125308011,-400.0,3.0,-10.4429893941135,-30.0
