MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_163,goldstein_163,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201606,2.3131666666666666,55,-171.97067439689056,3.0,-8.87183146064576,-1.2000000000000002,17.0,-76.62318047796319,6.8,11.0,-28.283297253530375,7.0,-40.64889101425607,2.0,-8.1879840746508,-4.0,1.0,0.38910505836576,32,-110.87149072985727,96.0,7.0,-20.610974344981173,-2.1,4.0,26.372242392344642,16.0,24.0,-123.06723070599324,96.0,4.0,-4.565138658187418,20.8,4.0,-7.9714437609174595,20.8,28,-31.916030494227986,112.0,74,-66.64703412096975,74.0,69,-193.41570272243342,131.1,63,-208.22762182619468,176.4,13.0,-26.64941824723851,91.0,13.0,-11.414558362101454,45.5,52,-88.90719794620037,176.8,69.0,-110.29556149254336,552.0,11.0,-17.251068514215206,66.0,0.0,0.0,0.0,10.0,-19.759471192981586,70.0,8.0,11.22103338587189,59.2,0.0,0.0,0.0,1.0,-5.066079295154191,7.4,8.0,-37.328806976961694,40.0,0.0,0.0,0.0,31.0,-135.68452024755913,217.0,3.0,-13.84405549133693,29.0,18.0,-39.55805285044802,-36.0,5.0,-18.96192951752759,-25.0,14.0,-85.7887726428957,-28.0,8.0,-40.7236057519746,-16.0,7.0,-16.73930828337598,-14.0,1.0,2.62645914396888,-2.0,13.0,-41.43098189236349,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-44.30365123867439,-65.0,2.0,-7.0372739224674,-8.0,2.0,-1.5619915392125,-8.0,0.0,0.0,5.0,-20.449903206432378,-25.0,52,-331.08949090708836,-260.0,0.0,0.0,0.0,2.0,-11.070883833828091,-18.0,0.0,0.0,0.0,16.0,-119.259654851091,-148.5,31,-153.05536253261926,-310.0,2.0,-9.16976456009912,-19.0,3.0,-19.93468481784653,-30.0
201607,2.3200000000000003,119,-382.67497175268426,10.0,-55.498584142127726,-4.0,17.0,-12.494337513252027,6.8000000000000025,6.0,-9.079312756113,5.0,-28.53130912650285,8.0,-41.25765859659846,-16.0,36.0,-61.043199552757294,101,-276.96140548016626,303.0,8.0,-47.39703987749843,-2.4,3.0,0.40322580645162004,12.0,18.0,-55.17542434871542,72.0,0.0,0.0,0.0,0.0,0.0,0.0,42,-32.35851004164217,168.0,288,-513.1840221202036,288.0,156,-338.74305366235785,296.4,165,-394.56535298656576,462.0,114.0,-228.68159560743672,798.0,11.0,-45.955029552911526,38.5,90,-46.45121129516506,305.9999999999999,47.0,-72.96896011928645,376.0,26.0,-72.87216743933055,156.0,3.0,-12.39564905061948,19.200000000000006,8.0,9.041837638041342,56.0,5.0,-5.6763232470022595,37.0,1.0,-5.35211267605634,8.3,0.0,0.0,0.0,24.0,-51.6906950960729,120.0,0.0,0.0,0.0,53.0,-206.73903856473748,371.0,2.0,-4.4080163926233205,20.0,24.0,-53.77108851515268,-48.0,24.0,-150.9181878903139,-120.0,7.0,-22.064863809271174,-14.0,20.0,-113.26917606777172,-40.0,18.0,-122.5271619533147,-36.0,7.0,-28.26080385246679,-14.0,28.0,-96.31144841668066,-112.0,4.0,-15.43752617692214,-17.6,2.0,-0.9165902841429999,-14.0,5.0,-19.009648881068976,-32.5,9.0,-28.169316074919177,-36.0,0.0,0.0,0.0,2.0,-16.0,18.0,-143.13381211938358,-90.0,104,-583.6092160315944,-520.0,5.0,-28.735103526148173,-25.0,2.0,-19.119698866534254,-18.0,0.0,0.0,0.0,3.0,-19.74742949676222,-27.0,50,-264.191885910758,-500.0,8.0,-48.1348208848227,-76.0,9.0,-50.13755429958589,-90.0
201608,2.326833333333333,57,-210.8839711079388,10.0,-49.972539557852365,-4.0,4.0,-35.054522030001124,1.6,5.0,-25.571445368925055,2.0,-8.84585058150996,1.0,-4.92424242424242,-2.0,5.0,-19.787961696306414,39,-219.41949813620727,117.0,1.0,-11.0032362459547,-0.3,6.0,-36.28430064271443,24.0,16.0,-39.917106666204745,64.0,12.0,2.465843755820551,62.40000000000001,0.0,0.0,0.0,18,-38.24489115193221,72.0,58,-170.0679345818743,58.0,119,-503.14755297461915,226.1,110,-507.3677961069609,308.0,27.0,-45.351793972669476,189.0,6.0,-1.3384021833734303,21.0,49,-170.43708878203162,166.60000000000005,58.0,110.84009178214687,464.0,5.0,-19.97242492271509,30.0,5.0,-5.344172295648772,32.0,15.0,6.790129400921513,105.0,17.0,-104.34050189528665,125.8,4.0,-15.846790271132368,33.2,1.0,0.510204081632653,7.4,10.0,-28.128474819763888,50.0,0.0,0.0,0.0,56.0,-370.5168374435812,392.0,5.0,-23.99414916355795,50.0,30.0,-133.99286883110412,-60.0,5.0,-32.83056326028501,-25.0,16.0,-125.77124672160109,-32.0,38.0,-320.3660652688848,-76.0,24.0,-134.45880490076672,-48.0,2.0,-7.228915662650599,-4.0,18.0,-112.58109587940935,-72.0,16.0,-63.4902958204915,-70.4,2.0,-7.8125,-14.0,15.0,-115.16565615475605,-97.5,4.0,-15.916692049296909,-16.0,1.0,0.30911901081916,-4.0,3.0,-24.0,8.0,-40.75580801223974,-40.0,93,-743.050240217138,-465.0,8.0,-33.500970786878675,-40.0,16.0,-101.62614991949269,-144.0,0.0,0.0,0.0,22.0,-184.71697702956882,-198.0,54,-383.3559399428463,-540.0,1.0,-8.44686648501362,-9.5,17.0,-108.17487513452444,-170.0
201609,2.333666666666667,36,-95.94008646614216,7.0,-35.557410643858326,-2.8,14.0,-35.40367357626188,5.6000000000000005,0.0,0.0,3.0,-0.019778673537239836,2.0,-6.354249404289121,-4.0,2.0,2.70319634703196,40,-131.12415014575154,120.0,0.0,0.0,0.0,7.0,-6.165992319413913,28.0,5.0,-0.3944901671882398,20.0,2.0,-0.4335440216728835,10.4,2.0,-3.0612244897959195,10.4,11,6.726460672123084,44.0,50,-123.99953340633957,50.0,64,-68.28424287431396,121.6,55,-72.70689177464492,154.00000000000003,32.0,-89.6418843499049,224.0,3.0,1.73173282708882,10.5,31,-89.7749045156978,105.4,59.0,0.3183115023180463,472.0,0.0,0.0,0.0,2.0,0.9353252296557502,12.8,5.0,9.54080495103851,35.0,8.0,-4.26564428151108,59.2,2.0,-6.55737704918034,16.6,0.0,0.0,0.0,4.0,-4.297785375509585,20.0,2.0,-3.0612244897959195,10.0,11.0,-20.38016849508812,77.0,0.0,0.0,0.0,3.0,-2.19167621229478,-6.0,3.0,-9.416516669804778,-15.0,2.0,-11.78681626928472,-4.0,9.0,-33.059311271332874,-18.0,19.0,-86.7717932115115,-38.0,0.0,0.0,0.0,9.0,-24.306488974534968,-36.0,5.0,-13.67350860656863,-22.0,0.0,0.0,0.0,4.0,-18.784530386740318,-26.0,5.0,-14.83800922086514,-20.0,3.0,1.64473684210527,-12.0,2.0,-16.0,4.0,-14.39305663732883,-20.0,20,-137.27680843860728,-100.0,11.0,-43.63416539402969,-55.0,1.0,-16.1943319838057,-9.0,0.0,0.0,0.0,6.0,-77.67249128132184,-54.5,11,-25.56949760137312,-110.0,2.0,5.78797931070797,-19.0,2.0,-3.47963127919678,-20.0
201610,2.3405,46,-151.90741918570626,4.0,-7.918239577296661,-1.6,1.0,-2.7972027972027997,0.4,4.0,-2.67481310411734,0.0,0.0,5.0,-26.928866616202804,-10.0,4.0,-2.2218143021721404,36,-126.35277332920677,108.0,6.0,-38.9697215942275,-1.8,0.0,0.0,0.0,56.0,-23.876529341865677,224.0,4.0,13.65638644375283,20.8,1.0,1.52380952380952,5.2,24,-23.42306276442184,96.0,56,4.043592902058752,56.0,99,-156.5087942979953,188.1,97,-158.57922921560638,271.6,8.0,-2.55711510555944,56.0,16.0,53.009798155246074,56.0,77,-143.04899849896108,261.79999999999995,10.0,0.4535057951229416,80.0,5.0,-17.32326226928327,30.0,1.0,2.1201413427561797,6.4,4.0,-9.7330728044352,28.0,8.0,-27.19101816971995,59.2,5.0,-16.57985538625173,41.5,1.0,4.06091370558376,7.4,9.0,-30.59338162575119,45.0,0.0,0.0,0.0,74.0,-229.76417382312766,518.0,2.0,-3.13949847721516,19.0,20.0,-50.25185269440569,-40.0,12.0,-41.6753298746812,-60.0,1.0,3.1152647975077903,-2.0,9.0,-39.99010046562472,-18.0,10.0,-57.19396128485879,-20.0,5.0,-29.13803441842249,-10.0,12.0,-53.40548093237735,-48.0,5.0,-4.885667201705941,-22.0,6.0,-37.25527483252875,-42.0,6.0,-37.261711728263066,-39.0,6.0,-37.32645153424404,-24.0,1.0,-4.18304858001875,-4.0,7.0,-56.0,13.0,-21.02254613105938,-65.0,98,-423.8578653684112,-490.0,2.0,-14.0495867768595,-10.0,7.0,-32.98859965442114,-63.0,0.0,0.0,0.0,29.0,-117.04687270926412,-261.0,28,-158.37981770257508,-280.0,2.0,-0.73455135000312,-19.0,2.0,-10.60060248963816,-20.0
201611,2.3473333333333333,93,-414.48653773080656,7.0,-45.727338485869474,-2.8,33.0,-148.7195158233073,13.2,5.0,-15.3998462333009,6.0,-23.930335984718052,1.0,-3.9735099337748303,-2.0,9.0,3.358706678536221,108,-485.20536822724364,324.0,8.0,-68.65451690097153,-2.4,0.0,0.0,0.0,23.0,-32.562549630806515,92.0,8.0,31.72351710742555,41.60000000000001,5.0,-16.015036210359348,26.0,13,-32.24542905682971,52.0,30,-109.85891506536005,30.0,83,-94.65390030465628,157.7,76,-85.47682102895618,212.79999999999995,29.0,-21.729102262925142,203.0,12.0,-47.715036612879686,42.0,125,-73.69329783771634,425.0,75.0,-40.72439034063387,600.0,19.0,-57.981662114584026,114.0,3.0,0.7313247000759601,19.200000000000006,16.0,-36.3499613220348,112.0,23.0,-49.336190718562776,170.2000000000001,2.0,-5.50898203592814,16.6,10.0,-34.22579124271873,74.0,28.0,-109.47646759865992,140.0,0.0,0.0,0.0,20.0,-91.06408677012888,140.0,0.0,0.0,0.0,16.0,-65.60052787948091,-32.0,33.0,-59.06771900014828,-165.0,12.0,-62.68685527797897,-24.0,26.0,-106.2506802838448,-52.0,10.0,-82.03828763989853,-20.0,1.0,-1.7283950617283899,-2.0,15.0,-134.1271783471895,-60.0,11.0,-71.85190999132942,-48.40000000000001,0.0,0.0,0.0,2.0,-16.88800878627824,-13.0,9.0,-37.28450340009623,-36.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.580317796076661,-15.0,63,-402.0221482138701,-315.0,2.0,-12.697090904126801,-10.0,1.0,1.4492753623188401,-9.0,2.0,-8.80331407174268,-18.0,9.0,-86.04301937544952,-81.0,16,-65.82808007424856,-160.0,3.0,-14.190468933687448,-28.5,3.0,-7.0726915520628895,-30.0
201612,2.354166666666667,61,-22.182761173763105,5.0,-0.55647009992841,-2.0,9.0,-38.188210040842364,3.6000000000000005,1.0,-5.64102564102564,3.0,-15.762451774422109,6.0,-8.307623217140195,-12.0,4.0,3.3150893020355805,49,-34.00691316023313,147.0,2.0,-6.17129396083731,-0.6,9.0,-1.4668840638328409,36.0,39.0,51.38719174999972,156.0,9.0,24.13484324562914,46.8,3.0,-2.45920745920746,15.6,34,-17.394909687329392,136.0,69,-48.17689995294897,69.0,53,-58.383717519450045,100.7,42,-84.11704805122051,117.59999999999998,38.0,-4.8517547701926125,266.0,33.0,38.520484658964904,115.5,31,14.700463001752258,105.4,21.0,19.874435007447648,168.0,8.0,-0.6601226880545821,48.0,1.0,1.1363636363636298,6.4,7.0,-5.19365424122074,49.0,5.0,12.5380912345909,37.0,1.0,-0.18529956763434,8.3,3.0,1.1230489584488899,22.200000000000006,7.0,-17.822486008284983,35.0,3.0,4.40357276145733,15.0,9.0,-39.21168272255988,63.0,0.0,0.0,0.0,22.0,-22.56501107245905,-44.0,6.0,-26.634344110599088,-30.0,8.0,-30.03755941033855,-16.0,23.0,-58.540530773478615,-46.0,18.0,-92.84095977684132,-36.0,1.0,-3.70370370370371,-2.0,22.0,-35.581556861486504,-88.0,3.0,-15.710409826947009,-13.2,5.0,-29.550142387080392,-35.0,5.0,-25.49478484170958,-32.5,0.0,0.0,0.0,1.0,0.25062656641604103,-4.0,2.0,-16.0,13.0,-55.23328805884682,-65.0,37,-200.04775747551938,-185.0,3.0,-21.28419398614385,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-20.36660882345091,-55.5,27,-89.88390324755781,-270.0,4.0,-17.32459673809907,-38.0,10.0,-3.829629460278389,-100.0
201701,2.3609999999999998,71,-110.30123297797357,14.0,-18.949744593111056,-5.6000000000000005,47.0,-106.12069182545868,18.8,6.0,-16.033922294298552,10.0,-58.260889609606565,4.0,-41.16509221772368,-8.0,1.0,-0.48309178743961,95,-279.8251400433022,285.0,10.0,-24.694654686896037,-3.0,5.0,-10.299589313453273,20.0,84.0,-208.2920616512078,336.0,3.0,-6.444968075402858,15.6,8.0,-26.73799324146294,42.4,84,-173.0200365727979,336.0,199,-341.1586724553686,199.0,173,-314.1890139968407,328.69999999999993,179,-316.7159500841945,501.1999999999999,91.0,-212.93190095974987,637.0,123.0,-220.03916832602764,430.5,167,-327.1671232714758,567.7999999999997,68.0,24.137226090216107,544.0,10.0,-32.964264820119986,60.0,2.0,-2.7624601154012898,12.8,8.0,16.29174254166819,56.0,4.0,2.864687411335838,29.6,11.0,-53.47190521864372,91.3,5.0,-2.3877367426294884,37.0,53.0,-115.24289722744,265.0,74.0,-141.28781492866855,370.0,18.0,-72.28561117096518,126.0,10.0,-24.286924258776697,100.0,19.0,-34.67307473416831,-38.0,9.0,-38.080568581701826,-45.0,10.0,-29.64955390732989,-20.0,16.0,-61.4944894981791,-32.0,29.0,-163.04837594099837,-58.0,1.0,-2.47619047619048,-2.0,31.0,-65.8144529381936,-124.0,10.0,-39.34509944395234,-44.0,2.0,1.11940298507462,-14.0,11.0,-41.727237735340545,-71.5,3.0,-15.116550253831091,-12.0,2.0,-13.400711009913339,-8.0,0.0,0.0,1.0,0.8438818565400881,-5.0,44,-280.9012117549482,-220.0,2.0,-3.74199816109502,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-34.019538149480354,-148.5,18,-24.444638704726454,-180.0,23.0,-38.41370503773911,-218.5,6.0,-25.87288000823029,-60.0
201702,2.3603333333333336,51,-112.38279204919864,2.0,-7.9142740847638295,-0.8,11.0,-24.650261952587837,4.4,4.0,-12.961104834158,1.0,0.5591798695247,0.0,0.0,0.0,15.0,17.678246768998505,43,-262.3085540488689,129.0,6.0,-12.08860548610032,-1.7999999999999998,0.0,0.0,0.0,7.0,1.3369471616569992,28.0,1.0,5.62052800394769,5.2,3.0,-8.230234125737901,15.6,31,-5.220245492533199,124.0,35,-56.64714489208881,35.0,118,-31.110246578122506,224.20000000000016,122,-16.724226097792986,341.60000000000025,23.0,-16.1811991602027,161.0,6.0,-15.178013741411641,21.0,92,-172.14548540489673,312.8,55.0,-65.60983180915707,440.0,2.0,-4.84584380501548,12.0,2.0,-11.596870685688,12.8,4.0,-3.533794270721952,28.0,5.0,-16.65586440737394,37.0,1.0,-3.1624863685932403,8.3,0.0,0.0,0.0,39.0,-57.780753200798436,195.0,5.0,-3.93583022966267,25.0,3.0,1.79335831264669,21.0,1.0,-5.8411214953271,10.0,13.0,-38.5463629752891,-26.0,6.0,-4.018050960785372,-30.0,1.0,-5.75,-2.0,7.0,-28.241659883964072,-14.0,13.0,-34.50965524631547,-26.0,3.0,-9.77200878977102,-6.0,14.0,-36.691699093241574,-56.0,4.0,-15.90398453384407,-17.6,1.0,-2.08816705336426,-7.0,3.0,-12.741691089072981,-19.5,3.0,2.63337178776786,-12.0,0.0,0.0,0.0,2.0,-16.0,4.0,-21.873587910645607,-20.0,21,-133.28997980641023,-105.0,0.0,0.0,0.0,1.0,-1.65745856353591,-9.0,0.0,0.0,0.0,19.0,-42.487751732657046,-180.5,21,-122.87578057232916,-210.0,4.0,-3.68948511959002,-38.0,2.0,-5.05933791380388,-20.0
201703,2.359666666666667,26,-84.81193627657099,0.0,0.0,0.0,10.0,-12.045388069016,4.000000000000001,0.0,0.0,5.0,-29.400689116924724,0.0,0.0,0.0,0.0,0.0,23,-71.34517174967375,69.0,2.0,-4.5949214026602,-0.6,3.0,-7.48198093466636,12.0,4.0,-5.1202088697102806,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-3.2004560174848997,32.0,29,-28.423682298113764,29.0,28,-50.72252393469361,53.19999999999998,29,-56.10268015806835,81.19999999999997,12.0,-42.07887275251786,84.0,15.0,-25.55894364323924,52.5,32,4.733659273139058,108.8,12.0,-5.155847515524551,96.0,3.0,-1.57243473855645,18.0,7.0,-4.17114635456422,44.8,2.0,-2.89104278074866,14.0,10.0,-2.385204641633681,74.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-6.795935851098,20.0,3.0,1.040284942274635,15.0,12.0,-60.20988207887146,84.0,1.0,1.4832168358598403,10.0,3.0,2.3479782185887204,-6.0,2.0,-9.94671403197158,-10.0,5.0,-7.456028679338474,-10.0,6.0,-6.652985783724071,-12.0,5.0,-32.988275729313195,-10.0,0.0,0.0,0.0,21.0,-65.84195748535159,-84.0,2.0,-0.7618071266968299,-8.8,3.0,-9.283298197471613,-21.0,6.0,-24.84126404904392,-39.0,9.0,-59.85139234904899,-36.0,2.0,-11.28608923884516,-8.0,1.0,-8.0,3.0,-14.979898568953972,-15.0,25,-164.69191243537338,-125.0,0.0,0.0,0.0,1.0,-4.66321243523316,-9.0,3.0,-12.911392405063289,-27.0,10.0,-39.49324515330013,-93.0,9,-35.37025346496899,-90.0,0.0,0.0,0.0,0.0,0.0,0.0
201704,2.359,51,-148.31311010167568,3.0,-20.48461733714288,-1.2000000000000002,10.0,-34.617064500513784,4.0,1.0,1.4297554879304901,1.0,-1.01010101010101,0.0,0.0,0.0,3.0,3.3519553072625703,31,-78.26953108970234,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.84753363228697,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.19950944225288225,60.0,37,-134.47664210746194,37.0,41,-38.27709924536594,77.89999999999998,42,-26.351709719402162,117.59999999999998,27.0,37.48408266691257,189.0,7.0,-39.942344650864676,24.5,7,-3.2013380176664894,23.8,1.0,-3.0588235294117703,8.0,1.0,-4.855275443510741,6.0,5.0,-18.363144214310662,32.0,6.0,-22.80048667097852,42.0,5.0,7.6798571397625,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.26911850554582,5.0,0.0,0.0,0.0,3.0,-5.502196833991049,21.0,9.0,-46.60459779925546,86.0,12.0,-38.6301987538046,-24.0,17.0,-64.9451716173006,-85.0,2.0,-4.75559892203326,-4.0,4.0,-22.934197155519172,-8.0,1.0,-2.89256198347108,-2.0,0.0,0.0,0.0,12.0,-35.21016786822753,-48.0,6.0,-29.536908605475286,-26.4,1.0,-0.58207217694994,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.47648261758691,-5.0,12,-62.706346436471655,-60.0,1.0,-7.84753363228697,-5.0,0.0,0.0,0.0,1.0,-3.66972477064221,-9.0,0.0,0.0,0.0,6,-30.224647621885843,-60.0,1.0,-7.060518731988469,-9.5,5.0,-27.965040349345198,-50.0
201705,2.3583333333333334,65,-105.35061721046871,6.0,-24.59557903360669,-2.4000000000000004,10.0,14.596812418125069,4.0,0.0,0.0,0.0,0.0,2.0,-11.9205298013245,-4.0,4.0,-30.965148770994414,22,-86.59791704899635,66.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-26.268436413514234,60.0,3.0,-2.19491459927353,15.6,3.0,-1.012369639791141,15.6,14,-17.171741247394692,56.0,103,35.17781369150682,103.0,92,-9.105288926542393,174.8,79,-33.53340342661896,221.2,19.0,23.36942335380159,133.0,11.0,50.822584968189275,38.5,51,65.81423004786778,173.40000000000003,2.0,16.55172413793102,16.0,13.0,10.658843805636119,78.0,8.0,9.046710528251367,51.2,29.0,-199.784927221216,203.0,11.0,-0.4959442110747023,81.4,1.0,-4.32692307692308,8.3,1.0,-7.76119402985076,7.4,12.0,27.098980576286806,60.0,0.0,0.0,0.0,19.0,-66.13298953091436,133.0,3.0,-2.8357841020428984,29.0,10.0,3.2338631115583127,-20.0,9.0,-16.808632958832234,-45.0,5.0,-8.5483615057738,-10.0,13.0,-73.43281409464592,-26.0,5.0,-33.894017094017066,-10.0,1.0,-4.3930089749645695,-2.0,8.0,-24.338395142317534,-32.0,6.0,-10.8,-26.4,3.0,-13.71628580642157,-21.0,3.0,-26.685033193671103,-19.5,3.0,-1.8910704017087,-12.0,0.0,0.0,0.0,0.0,0.0,10.0,-43.30495766452725,-50.0,11,-59.18437314304619,-55.0,0.0,0.0,0.0,4.0,-28.53662433101685,-36.0,0.0,0.0,0.0,1.0,-6.55884995507637,-9.0,77,-622.7112287370363,-770.0,1.0,-1.42045454545455,-9.5,1.0,-1.8,-10.0
201706,2.357666666666667,137,-227.52122931469867,7.0,-22.585433492740254,-2.8,9.0,-35.92751324459615,3.6,6.0,-5.254862508383621,5.0,-33.516925537895624,0.0,0.0,0.0,5.0,-21.75273109176018,29,-59.00421299778638,87.0,1.0,-3.1531531531531503,-0.3,4.0,8.488483332106851,16.0,180.0,-409.18929520280017,720.0,2.0,0.0,10.4,10.0,-25.74783069047991,55.2,49,15.6038954010812,196.0,50,-53.080282539486774,50.0,75,-46.22092452809277,142.49999999999997,72,-74.96310705078456,201.6,50.0,-70.82737803761867,350.0,25.0,-56.834477222322256,87.5,99,24.73064243826828,336.6,2.0,-5.34031413612566,16.0,5.0,-13.795227622669168,30.0,6.0,-1.3981845098532701,38.40000000000001,11.0,28.016742158709,77.0,14.0,-26.48462760045372,103.6,1.0,0.0,8.3,2.0,-0.6741435921594501,14.8,4.0,-5.3312057414836405,20.0,2.0,0.0,10.0,9.0,-23.42236623344713,63.0,1.0,-6.345177664974621,10.0,28.0,-29.205687321925026,-56.0,4.0,-14.915899714376359,-20.0,4.0,-9.24147449860542,-8.0,14.0,-81.08343222120318,-28.0,20.0,-76.89946068489256,-40.0,1.0,-0.6036217303822901,-2.0,13.0,-22.67427427332481,-52.0,18.0,-34.558939145987296,-79.2,0.0,0.0,0.0,12.0,-38.00428370857592,-78.0,10.0,-22.768600073050017,-40.0,218.0,-759.3518939715383,-872.0,0.0,0.0,3.0,-5.55411677988723,-15.0,15,-65.49142586199126,-75.0,2.0,-5.2157903669803005,-10.0,2.0,-16.26786226918415,-18.0,1.0,-5.1829268292682995,-9.0,0.0,0.0,0.0,8,-31.559544945854988,-80.0,1.0,-5.294366793731469,-9.5,0.0,0.0,0.0
201707,2.3569999999999998,22,-54.02545307785854,3.0,-17.3752563226247,-1.2000000000000002,6.0,-7.685686129793639,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.805374876589821,16,-35.86610991303786,48.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.854280015371362,120.0,2.0,1.5457459207459199,10.4,1.0,-4.793028322440089,6.0,51,-253.27655379021962,204.0,93,95.30820303880054,93.0,31,-39.5988343988606,58.90000000000001,26,-16.89467403954803,72.8,35.0,36.73195341158247,245.0,1.0,-5.194095133952981,3.5,23,-20.31828364588323,78.19999999999997,17.0,65.9451095112139,136.0,2.0,-1.01121125522092,12.0,0.0,0.0,0.0,7.0,-0.42627399660171,49.0,9.0,-6.013430511765098,66.6,2.0,-4.13793103448276,16.6,1.0,-5.21426430925981,7.4,1.0,-1.72185430463576,5.0,1.0,-2.10526315789473,5.0,4.0,-22.276725712879518,28.0,0.0,0.0,0.0,11.0,-76.00243103596334,-22.0,3.0,-11.215583442592251,-15.0,0.0,0.0,0.0,7.0,-11.582970356797409,-14.0,12.0,-66.80025261668413,-24.0,0.0,0.0,0.0,23.0,-203.86150244531362,-92.0,1.0,-7.662835249042151,-4.4,0.0,0.0,0.0,10.0,-36.53035533449333,-65.0,1.0,-4.08163265306123,-4.0,23.0,-86.6558785801192,-92.0,5.0,-40.0,6.0,-25.85929941131895,-30.0,10,-52.362543223798745,-50.0,0.0,0.0,0.0,6.0,-44.357976653696525,-54.0,1.0,-5.7971014492753605,-9.0,2.0,-11.487874947190539,-18.0,8,-40.791737676114785,-80.0,1.0,-3.6982164225881804,-9.5,4.0,-22.15815337347425,-40.0
201708,2.3563333333333336,79,-256.3902047837666,14.0,-73.90595869041852,-5.6000000000000005,8.0,-15.377269799294954,3.2,23.0,-108.42285409133592,0.0,0.0,5.0,-39.50546824558499,-10.0,0.0,0.0,39,-129.56807424948408,117.0,1.0,-2.87698412698413,-0.3,0.0,0.0,0.0,71.0,-264.6667515947534,284.0,2.0,-3.54169015416973,10.4,0.0,0.0,0.0,4,-4.604804203591019,16.0,43,-58.676851208757135,43.0,30,-79.74935538604362,57.0,25,-50.60827278365446,70.0,23.0,-36.492177267584545,161.0,10.0,-37.67848244608368,35.0,52,-87.76603429864653,176.80000000000007,18.0,11.703254381789625,144.0,8.0,-52.17253713363574,48.0,1.0,-0.49180327868852003,6.4,5.0,8.225896022897151,35.0,2.0,-0.11922596754058025,14.8,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-47.01618745986638,85.0,0.0,0.0,0.0,12.0,-51.41748223453559,84.0,0.0,0.0,0.0,13.0,-96.135794812104,-26.0,9.0,-11.13744584103024,-45.0,8.0,-15.537919522287948,-16.0,18.0,-141.66893264481575,-36.0,13.0,-77.20476241074837,-26.0,2.0,-12.44051315719435,-4.0,43.0,-186.8282768296413,-172.0,3.0,-14.48404255319149,-13.2,11.0,-76.71841671841672,-77.0,9.0,-37.6215936055756,-58.5,3.0,-9.29392945541626,-12.0,20.0,-90.16378796374399,-80.0,14.0,-112.0,14.0,-71.92026364997594,-70.0,27,-150.58796016874408,-135.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-16.21223752204509,-45.0,9.0,-39.856428569347024,-85.5,38,-188.38927398231067,-380.0,1.0,-2.78063851699279,-9.5,4.0,-21.16857057757811,-40.0
