MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_143,tone_count_143,goldstein_143,event_count_160,tone_count_160,goldstein_160,event_count_163,tone_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201611,2.036833333333333,152,-55.21112309468417,1.0,-3.09278350515464,-0.1,35.0,-16.65446224619983,-14.000000000000002,31,31.65890783811531,12.4,15.0,-7.80402462398799,1.0,-8.16326530612245,1.0,-2.8473804100227795,-2.0,9.0,-6.59764552740636,1.0,-4.15584415584415,3.4,89,-94.92902021263558,267.0,2.0,-10.694606814121313,6.4,2.0,3.5714285714285805,6.8,0.0,0.0,0.0,3.0,2.0654801142606,12.0,14.0,12.311665366593552,56.0,6.0,7.354576280550551,31.200000000000006,3.0,17.30600883404053,15.6,5.0,-8.487125372879468,35.0,36,15.878505182988018,144.0,47,54.43771340203846,47.0,116,-87.07084379089983,220.4,116,-72.23932409308195,324.7999999999999,1.0,-4.04858299595141,5.0,23.0,3.3323708019171936,161.0,3.0,4.4017418056839785,10.5,113.0,81.68501295546801,384.20000000000016,13.0,20.83628470099734,104.0,20.0,-8.635668598425879,120.0,17.0,13.780887457081239,108.8,22.0,-24.373792240020148,154.0,18.0,5.649916828536725,133.20000000000002,0.0,0.0,0.0,1.0,-0.12562814070352002,7.4,9.0,-5.055346608374999,45.0,0.0,0.0,0.0,3.0,-5.00145048409907,15.0,18.0,-26.55871339505657,126.0,2.0,6.15989515072084,20.0,15.0,-42.50915204985475,-30.0,26.0,-38.454403499993795,-130.0,37.0,-23.715087112317185,-74.0,15.0,-41.5624585854141,-30.0,9.0,-46.51966514105988,-18.0,5.0,-18.644932267135673,-10.0,17.0,-36.81964515038264,-68.0,10.0,-21.199902695328,-50.0,6.0,-41.0752688172043,-30.0,26.0,-117.52849236033123,-114.4,4.0,-13.752932912886891,-28.0,3.0,-4.790419161676651,-19.5,0.0,0.0,0.0,2.0,-6.944067459240371,-8.0,0.0,0.0,0.0,2.0,-8.43381989986602,-18.4,10.0,-34.19729055153629,-50.0,32.0,-112.57103378341988,-160.0,0.0,0.0,0.0,6.0,-42.295052510009924,-54.0,5.0,-43.57237613925319,-46.0,23.0,-107.09460350720622,-230.0,4.0,-10.55212463110255,-38.0,10.0,-49.86554307908493,-100.0
201612,2.0314166666666664,88,-116.11227778170478,1.0,-7.84313725490196,-0.1,22.0,-50.941620440019356,-8.8,10,-0.10795142286561976,4.0,17.0,-14.004393204419761,1.0,-1.60183066361556,8.0,-14.1561735506425,-16.0,4.0,-5.49745586307917,5.0,-4.1246562786434,17.0,41,-27.806451204474513,123.0,0.0,0.0,0.0,4.0,-5.1388888888889,13.6,0.0,0.0,0.0,1.0,-3.1700288184437997,4.0,11.0,-4.697426923477312,44.0,3.0,-0.8691010036301499,15.6,3.0,-2.4135207242168297,15.6,1.0,-0.6726457399103101,7.0,27,-28.904980935637898,108.0,23,-12.661878298490409,23.0,100,-239.10607781995208,190.00000000000009,83,-157.32454468781089,232.40000000000003,1.0,0.24650780608052,5.0,34.0,-30.495093832453453,238.0,27.0,8.452155673861059,94.5,65.0,212.82334916089386,221.0,42.0,-34.06881715839885,336.0,15.0,-22.078552568379756,90.0,15.0,23.791190220480146,96.0,15.0,4.299032895769949,105.0,26.0,37.23040436794355,192.40000000000003,0.0,0.0,0.0,2.0,-1.23623623623623,14.8,14.0,-28.18444013620801,70.0,7.0,-51.706941598638295,35.0,0.0,0.0,0.0,15.0,-27.932942727277275,105.0,6.0,28.434456164851078,60.0,23.0,-38.7913489442573,-46.0,11.0,-11.87818215015419,-55.0,18.0,-50.07772928828753,-36.0,20.0,-18.882712270894398,-40.0,26.0,-105.20600058376041,-52.0,6.0,-20.39470111076072,-12.0,16.0,-34.6274444330454,-64.0,5.0,-10.66658611701456,-25.0,3.0,-6.1051917801328806,-15.0,15.0,-27.848617112642714,-66.0,2.0,-1.6407288813959702,-14.0,5.0,-32.56276980614804,-32.5,5.0,-23.03487804433669,-32.5,3.0,-13.813906369605348,-12.0,1.0,-2.9761904761904705,-8.0,3.0,-14.675427716318753,-27.6,8.0,-26.89083426349485,-40.0,27.0,-103.91055748373596,-135.0,0.0,0.0,0.0,4.0,-27.29134730307456,-36.0,2.0,-10.27465667915105,-18.5,37.0,-141.05824669588085,-370.0,8.0,-13.70473814849658,-76.0,8.0,-9.28696421867167,-80.0
201701,2.026,133,-213.29754999215717,3.0,-3.3443688799580897,-0.30000000000000004,32.0,-71.16878373615245,-12.800000000000004,25,25.11599252125189,10.000000000000002,33.0,-49.23827142243896,0.0,0.0,5.0,-16.78248783947821,-10.0,20.0,-16.500434570386723,6.0,5.5451296897471085,20.4,106,-94.09488311963295,318.0,0.0,0.0,0.0,1.0,0.6465517241379399,3.4,1.0,-1.42011834319527,-0.3,7.0,-17.24039995047739,28.0,18.0,7.356931717494392,72.0,2.0,0.16544481870417702,10.4,0.0,0.0,0.0,1.0,-0.70140280561122,7.0,37,28.9555994462484,148.0,75,-155.84600203791402,75.0,124,-191.54384675727363,235.6,105,-127.38862466960659,294.00000000000006,0.0,0.0,0.0,35.0,-15.28601758179858,245.0,11.0,-6.542034100484232,38.5,88.0,70.4870926025867,299.2000000000001,4.0,17.56940306354936,32.0,17.0,-14.467507403215844,102.0,22.0,0.8352454812497081,140.80000000000004,17.0,-13.532743303435993,119.0,20.0,13.600526594474205,148.00000000000003,4.0,-11.084458398744099,33.2,0.0,0.0,0.0,14.0,-36.43806576003026,70.0,1.0,-5.45977011494253,5.0,1.0,-0.11655011655011,5.0,8.0,-9.771020216691396,56.0,2.0,3.3209401876211695,20.0,18.0,-45.01021956290408,-36.0,18.0,-5.095188865603488,-90.0,33.0,-86.56734607615435,-66.0,40.0,-54.26669077830097,-80.0,44.0,-182.7016547477265,-88.0,8.0,-25.26111153249238,-16.0,41.0,-61.511396886907704,-164.0,2.0,-2.25836488919238,-10.0,0.0,0.0,0.0,13.0,-25.87102343861208,-57.19999999999999,0.0,0.0,0.0,5.0,-18.89388033658868,-32.5,6.0,-25.770131069125682,-39.0,5.0,-14.2878861425759,-20.0,0.0,0.0,0.0,2.0,-5.58375634517766,-18.4,21.0,-68.36931178458381,-105.0,34.0,-192.3419662497216,-170.0,3.0,-16.74804621365008,-15.0,2.0,-7.36272235112142,-18.0,4.0,-12.00100069625427,-36.0,29.0,-134.69135903826393,-290.0,4.0,-9.39947780678852,-38.0,1.0,2.48306997742664,-10.0
201702,2.0271666666666666,132,-149.85648653922388,0.0,0.0,0.0,23.0,-42.61412508586668,-9.200000000000003,29,19.018621714710747,11.600000000000005,13.0,11.864965631553181,6.0,-26.88819438495605,7.0,-26.0070813365383,-14.0,20.0,-37.429220668682156,9.0,29.028305268161212,30.6,109,-106.21321339312419,327.0,0.0,0.0,0.0,3.0,-2.79332849891226,10.2,1.0,-9.436274509803901,-0.3,2.0,1.3437907821120803,8.0,16.0,12.974441398586752,64.0,3.0,1.5235106299188799,15.6,2.0,1.53789820578542,10.4,1.0,3.40909090909091,7.0,74,78.57047799772444,296.0,52,-60.29599364926706,52.0,113,-43.84270308295577,214.70000000000005,95,-66.45954217877586,266.0,0.0,0.0,0.0,32.0,36.99002504877241,224.0,3.0,-3.7629445573877303,10.5,113.0,259.1114839553377,384.2,37.0,-70.69123417084026,296.0,19.0,7.9081345651598385,114.0,7.0,-1.7777069824442389,44.8,9.0,8.636556250960544,63.0,14.0,6.518222711787767,103.6,2.0,4.255319148936181,16.6,3.0,-3.36391437308868,22.200000000000006,8.0,-14.469716945272165,40.0,5.0,-10.765717902923141,25.0,4.0,-8.81417288284336,20.0,9.0,1.5924488011384224,63.0,2.0,-6.88473249238799,20.0,12.0,-41.534706098857214,-24.0,20.0,-21.334011954008254,-100.0,20.0,-13.315332229255938,-40.0,13.0,-47.08194862966158,-26.0,19.0,-37.779520900778735,-38.0,8.0,-28.068623476333602,-16.0,28.0,-32.97537265499928,-112.0,8.0,8.441173749550149,-40.0,2.0,-2.027584710656105,-10.0,14.0,-42.810176939348494,-61.6,2.0,-13.002998909487461,-14.0,8.0,-44.27378152135645,-52.0,2.0,-12.640546872954767,-13.0,3.0,-8.332280879009849,-12.0,6.0,-18.173658575030423,-48.0,4.0,-13.275961128347712,-36.8,10.0,-22.822261107949963,-50.0,44.0,-274.36975058403755,-220.0,2.0,-6.763598782580661,-10.0,1.0,-8.49420849420847,-9.0,9.0,-59.76032370197769,-81.5,29.0,-107.09268062731635,-290.0,1.0,2.7210884353741496,-9.5,7.0,-15.275050238938006,-70.0
201703,2.0283333333333333,151,-133.17484128308118,1.0,-4.4414535666218,-0.1,21.0,-50.71635180952436,-8.400000000000002,18,-16.348888681326578,7.200000000000001,21.0,-13.445820214494484,3.0,-6.78063298490128,2.0,0.54551776623104,-4.0,8.0,2.317701876510029,3.0,-3.95250344094612,10.2,107,-89.49758298395048,321.0,3.0,-14.222621454605902,9.6,6.0,-0.2668760076867991,20.4,7.0,0.7387934419961508,-2.1,5.0,5.8493980330537,20.0,40.0,48.228997669691665,160.0,6.0,2.2515158045329,31.2,5.0,9.54126062616627,26.0,0.0,0.0,0.0,86,74.52321061226536,344.0,144,67.18310051629567,144.0,161,65.97624527740388,305.89999999999986,144,76.70269777880564,403.2,3.0,-5.44363341443633,15.0,63.0,82.65226542827736,441.0,15.0,-3.5263222241888306,52.5,103.0,95.57242047911815,350.2,10.0,39.243236213970384,80.0,19.0,-18.258916577161827,114.0,7.0,-13.364439325411961,44.8,33.0,34.84425008845124,231.0,15.0,3.3767891909095504,111.0,0.0,0.0,0.0,2.0,-11.43631102139348,14.8,13.0,-0.14617452289957988,65.0,4.0,-8.79900102269143,20.0,0.0,0.0,0.0,17.0,-32.06642023888819,119.0,2.0,-6.8002863278454,20.0,26.0,-75.91532056528867,-52.0,42.0,-75.182754922606,-210.0,13.0,-39.665011681315114,-26.0,16.0,-38.02399891550214,-32.0,42.0,-119.17366477108631,-84.0,7.0,-12.634111339133561,-14.0,32.0,-56.55607324935353,-128.0,2.0,2.38095238095238,-10.0,6.0,-3.69838581817089,-30.0,21.0,-55.43952155041322,-92.4,2.0,-12.019230769230768,-14.0,8.0,-25.39863029038147,-52.0,1.0,-6.79611650485437,-6.5,0.0,0.0,0.0,1.0,-5.49450549450549,-8.0,0.0,0.0,0.0,9.0,-38.628647415043396,-45.0,56.0,-314.58042242372187,-280.0,2.0,-11.03896103896104,-10.0,10.0,-58.87931963806378,-90.0,9.0,-58.450805444539306,-82.0,24.0,-78.29737026994758,-240.0,3.0,-2.19319689879167,-28.5,4.0,-19.32442392105452,-40.0
201704,2.0295,139,-233.4344309181937,1.0,-0.87976539589443,-0.1,26.0,-34.866727714671036,-10.400000000000002,36,-4.453616876145509,14.400000000000002,25.0,-41.229334136765964,6.0,-27.411764705882202,8.0,-19.069807911202506,-16.0,4.0,6.371661465009961,2.0,4.0831182582224885,6.8,54,-52.98812766429897,162.0,3.0,6.987729251880202,9.6,7.0,4.04755184285167,23.8,4.0,-19.118493443160624,-1.2,2.0,0.8528784648187699,8.0,24.0,-14.553208698963962,96.0,2.0,-1.42729705619982,10.4,4.0,-0.3148732667339797,20.8,0.0,0.0,0.0,37,70.38075291857211,148.0,90,-24.014789813416343,90.0,116,28.917974114904784,220.40000000000003,98,-16.886162240929004,274.40000000000003,1.0,-2.12121212121212,5.0,14.0,-0.5585219322906703,98.0,13.0,-8.845441704623097,45.5,94.0,172.72640962374703,319.6,21.0,47.64867442086207,168.0,13.0,-5.025172546660087,78.0,2.0,0.657413541233567,12.8,15.0,26.540843837451998,105.0,20.0,32.340045582714275,148.00000000000003,4.0,-4.70817902641446,33.2,1.0,-2.00348432055749,7.4,16.0,-13.609200529813721,80.0,10.0,-9.929600722407548,50.0,3.0,-3.0079196595612596,15.0,15.0,-27.4560824050943,105.0,4.0,-8.569607246258611,40.0,33.0,-28.021527210486198,-66.0,24.0,-30.912560323071013,-120.0,24.0,-13.839669567472116,-48.0,7.0,-7.055948299996501,-14.0,21.0,-63.238839594798925,-42.0,14.0,-44.367876457800214,-28.0,22.0,-33.576858515371754,-88.0,4.0,-11.75684697854949,-20.0,1.0,1.4319809069212401,-5.0,5.0,-7.188481930967058,-22.0,0.0,0.0,0.0,10.0,-1.5048301516267395,-65.0,1.0,0.27624309392265,-6.5,3.0,-5.9431524547803605,-12.0,2.0,-7.074814285440481,-16.0,2.0,-11.72065600433722,-18.4,50.0,-109.85514822369228,-250.0,33.0,-218.62799664848117,-165.0,0.0,0.0,0.0,8.0,-55.756810012309884,-72.0,3.0,-25.50336648420837,-27.0,14.0,-48.03105966066995,-140.0,2.0,-8.11797412249663,-19.0,0.0,0.0,0.0
201705,2.0306666666666664,138,-92.02835800031366,2.0,-0.35026269702276,-0.2,25.0,-47.68121524126653,-10.000000000000002,26,-16.857028202476855,10.400000000000002,15.0,-30.802685030265998,0.0,0.0,2.0,-2.2074020093898903,-4.0,9.0,2.4381366903533186,2.0,-12.9783693843594,6.8,81,-46.29182518161236,243.0,2.0,5.513016845329241,6.4,10.0,1.0536657644109098,34.0,0.0,0.0,0.0,4.0,1.7657119728662,16.0,25.0,27.970053907288932,100.0,4.0,-5.50964187327824,20.8,0.0,0.0,0.0,0.0,0.0,0.0,63,40.59070317918914,252.0,103,97.74008099117712,103.0,100,7.113726466015353,190.00000000000003,98,5.958605162601604,274.40000000000003,0.0,0.0,0.0,39.0,21.5998092494357,273.0,23.0,-32.896553642683145,80.5,81.0,165.4908741954807,275.40000000000003,7.0,-4.572913323358251,56.0,16.0,-28.9935239622518,96.0,3.0,14.594996810998511,19.200000000000006,23.0,0.6116161599133094,161.0,16.0,1.3972019372681779,118.4,8.0,-36.86280401595489,66.4,0.0,0.0,0.0,14.0,1.2738956931955483,70.0,2.0,-0.94459315189306,10.0,2.0,-0.1567607231005299,10.0,15.0,-35.38845171214622,105.0,5.0,-26.91943790403204,50.0,25.0,-83.25110882369495,-50.0,13.0,-7.97701708415184,-65.0,34.0,-93.9991330473666,-68.0,19.0,-16.02478451526419,-38.0,42.0,-134.5139297857597,-84.0,3.0,-3.5797715312540195,-6.0,23.0,-16.5631769904867,-92.0,1.0,-1.9845644983462,-5.0,0.0,0.0,0.0,13.0,-22.09758749793114,-57.2,2.0,-2.42516788521922,-14.0,5.0,-12.02479338842973,-32.5,0.0,0.0,0.0,2.0,-2.7351844177372597,-8.0,1.0,0.72793448589627,-8.0,5.0,-22.72600606507667,-46.0,16.0,-57.60014214225308,-80.0,65.0,-243.7935171464192,-325.0,3.0,-17.92641311942727,-15.0,6.0,-12.8620719082343,-54.0,4.0,-16.59013042583581,-36.0,25.0,-107.35559164317816,-250.0,0.0,0.0,0.0,6.0,-34.32061137244827,-60.0
201706,2.031833333333333,111,-94.5968387948215,1.0,-7.3846153846153895,-0.1,23.0,-106.88506721883344,-9.2,14,-3.8626104593966297,5.600000000000001,9.0,-12.077404297407687,2.0,-7.19464942887064,1.0,-1.08695652173913,-2.0,7.0,6.127191430000892,3.0,2.86290994831734,10.2,70,-67.82904054313563,210.0,1.0,6.79611650485437,3.2,2.0,2.5542388574702,6.8,0.0,0.0,0.0,4.0,3.0877423421493404,16.0,9.0,25.28972396842744,36.0,2.0,3.9605898473182797,10.4,4.0,1.42800554565261,20.8,1.0,-2.3980815347721802,7.0,61,91.59027611586092,244.0,96,166.98284788292256,96.0,105,-19.309307073770107,199.5,95,-39.71225657860715,266.0,0.0,0.0,0.0,37.0,36.80729230427213,259.0,5.0,15.916855127977664,17.5,80.0,175.95234470912183,272.0,3.0,-2.23852140950586,24.0,13.0,-1.2810209764762202,78.0,3.0,6.782036091870222,19.200000000000006,8.0,18.91499475077244,56.0,9.0,10.14538343778088,66.6,3.0,-15.48893661266969,24.9,9.0,-22.57695810691477,66.6,8.0,-17.51528174325098,40.0,2.0,-3.8481351741191103,10.0,0.0,0.0,0.0,13.0,-27.067327365720768,91.0,2.0,-4.71475608901758,20.0,15.0,-19.06861781146374,-30.0,14.0,-24.389601235845088,-70.0,23.0,-55.907233873127744,-46.0,12.0,-32.15597240293913,-24.0,34.0,-88.12439447975207,-68.0,5.0,-16.75716162045905,-10.0,22.0,10.794741355481253,-88.0,4.0,-7.33228333680085,-20.0,2.0,-3.55450236966824,-10.0,4.0,-5.23465353524656,-17.6,3.0,-12.251014726678948,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-2.29682395605622,-40.0,1.0,-5.12295081967213,-8.0,0.0,0.0,0.0,11.0,-42.39833186452743,-55.0,44.0,-216.36523819544945,-220.0,3.0,-4.88721804511278,-15.0,6.0,-28.806627840404488,-54.0,3.0,-10.899241656110073,-28.0,33.0,-105.53992670969403,-330.0,3.0,-2.15815656230165,-28.5,9.0,-26.814562091398717,-90.0
201707,2.033,96,-71.64923679154671,4.0,-2.6731448763250802,-0.4,12.0,-2.58146368134784,-4.8,25,-8.937996079805398,10.0,15.0,-5.733087504394178,4.0,-4.322033239834975,3.0,-0.317930122523175,-6.0,8.0,26.774343532889556,2.0,2.11476987795748,6.8,91,-16.683190185299928,273.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4896265560166,-0.8999999999999999,5.0,0.8809745178590598,20.0,15.0,13.722633358668366,60.0,4.0,-1.5151386284105728,20.8,0.0,0.0,0.0,3.0,-2.60558674151296,21.0,57,23.059285366169178,228.0,71,34.09998181645365,71.0,130,-21.683495231248134,247.00000000000003,127,-16.27641764589587,355.6,2.0,10.69702156743992,10.0,29.0,11.611592644281169,203.0,16.0,-1.443039042151661,56.0,79.0,146.47510801363995,268.6,30.0,12.86567935426984,240.0,19.0,5.129105284239119,114.0,5.0,3.1431406990673385,32.0,5.0,-12.667475388003615,35.0,17.0,14.186781297047107,125.79999999999998,0.0,0.0,0.0,11.0,-18.311322795460306,81.40000000000002,10.0,4.59580968036493,50.0,6.0,-7.418932602306661,30.0,1.0,3.73831775700935,5.0,11.0,-34.71063382470337,77.0,3.0,-9.99978038750623,30.0,22.0,-15.303942969674056,-44.0,18.0,-4.064984092014718,-90.0,25.0,23.75722531485005,-50.0,18.0,-31.06798758052,-36.0,35.0,-155.77516607505092,-70.0,3.0,-13.176014793232481,-6.0,11.0,2.0788225261272224,-44.0,1.0,-6.22009569377991,-5.0,3.0,-11.474023343633212,-15.0,4.0,7.028922984581901,-17.6,4.0,-3.88804243552849,-28.0,3.0,-12.40465418831678,-19.5,3.0,0.5159388243965499,-19.5,3.0,-18.672199170124472,-12.0,0.0,0.0,0.0,3.0,-6.81055688689276,-27.6,22.0,-52.39602174548386,-110.0,48.0,-236.78539914132838,-240.0,2.0,-4.83480969984421,-10.0,7.0,-55.00404084853021,-63.0,2.0,-9.187068206055539,-18.0,43.0,-167.97190090918002,-430.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,2.0341666666666667,106,-159.33821390333642,0.0,0.0,0.0,28.0,-117.1545829576963,-11.2,28,-14.685092970883606,11.2,23.0,-0.49378200775293,2.0,-15.145319117861831,2.0,-10.35816035816036,-4.0,7.0,4.247072683997756,0.0,0.0,0.0,70,-6.080885543548298,210.0,0.0,0.0,0.0,1.0,2.8081123244929804,3.4,1.0,-0.18450184501845002,-0.3,4.0,4.18172623777134,16.0,14.0,-11.95557085652194,56.0,7.0,14.458102409084196,36.4,3.0,-7.042638483965019,15.6,1.0,2.61794382328879,7.0,73,65.14375999723248,292.0,135,98.54997267326158,135.0,88,21.339675190805647,167.1999999999999,79,24.62143748482193,221.19999999999996,0.0,0.0,0.0,65.0,-19.54541513233413,455.0,23.0,49.913775555285454,80.5,97.0,115.57802917211572,329.8000000000001,22.0,36.321062882232205,176.0,16.0,-18.319899019498244,96.0,0.0,0.0,0.0,11.0,7.173572921478689,77.0,18.0,10.855219947075385,133.2,0.0,0.0,0.0,4.0,-14.502532713810119,29.6,24.0,-23.83711993833295,120.0,2.0,-5.37969534252062,10.0,4.0,-8.32958126100149,20.0,32.0,8.457541024024978,224.0,1.0,-5.405405405405411,10.0,14.0,-46.620253874748755,-28.0,13.0,-18.308813744530305,-65.0,12.0,-18.923163574494442,-24.0,14.0,-57.85894341166706,-28.0,16.0,-90.13541767581602,-32.0,3.0,-8.51381391713844,-6.0,19.0,14.136237729911096,-76.0,2.0,0.7620383356708801,-10.0,1.0,0.5681818181818199,-5.0,3.0,-18.88467014712861,-13.2,5.0,-11.811800314127627,-35.0,10.0,1.88718498926573,-65.0,1.0,-3.9867109634551503,-6.5,2.0,-0.36900369003690003,-8.0,2.0,-0.74280408542247,-16.0,0.0,0.0,0.0,10.0,-39.5455488235017,-50.0,39.0,-168.4666581317634,-195.0,3.0,-8.648294343149459,-15.0,8.0,-45.37873324253006,-72.0,7.0,-69.02074417003874,-63.0,22.0,-78.33948623069129,-220.0,0.0,0.0,0.0,6.0,-11.10259614086096,-60.0
201709,2.035333333333333,97,-193.07724743621796,1.0,-1.3861386138613898,-0.1,19.0,-69.17536997322732,-7.6,12,-35.69976822016403,4.8,4.0,-4.998360981819619,3.0,-24.668874966455807,0.0,0.0,0.0,8.0,6.56547622126781,0.0,0.0,0.0,59,-107.4602527791304,177.0,6.0,-19.902944592074853,19.200000000000006,0.0,0.0,0.0,1.0,1.0380622837370201,-0.3,1.0,-3.2686980609418304,4.0,11.0,-28.708223719348133,44.0,4.0,6.11548015625375,20.8,1.0,-0.934579439252341,5.2,0.0,0.0,0.0,46,51.708906145931216,184.0,100,-86.2101611286397,100.0,258,-66.29595898870326,490.2000000000001,240,-70.33984936381431,672.0000000000008,0.0,0.0,0.0,42.0,48.107310285584965,294.0,23.0,-43.16135562625159,80.5,64.0,105.1093246846162,217.59999999999997,27.0,1.1772852423390736,216.0,7.0,-5.185381815498079,42.0,14.0,-13.300080598473327,89.6,7.0,8.217731933776331,49.0,18.0,4.160439801009408,133.20000000000002,5.0,-16.021431439862663,41.5,3.0,-13.34057789656275,22.200000000000006,6.0,8.21196152150441,30.0,0.0,0.0,0.0,2.0,0.30349013657056,10.0,5.0,-18.06139324232439,35.0,5.0,-10.87802339279142,50.0,12.0,-18.882782826661728,-24.0,25.0,-42.22630897922475,-125.0,16.0,-84.98386053659249,-32.0,24.0,-38.43541470966061,-48.0,26.0,-109.01444161131441,-52.0,5.0,-28.95205716370597,-10.0,12.0,-27.09150701798966,-48.0,2.0,-5.1549133460396215,-10.0,0.0,0.0,0.0,15.0,-45.36194896765341,-66.0,3.0,1.0,-21.0,23.0,-4.125786347308358,-149.5,0.0,0.0,0.0,4.0,-18.119028952455707,-16.0,9.0,-40.620845777240206,-72.0,2.0,-8.3617747440273,-18.4,22.0,-51.246469377159364,-110.0,29.0,-179.8955059775846,-145.0,7.0,-13.010610334604142,-35.0,11.0,-66.90933514621554,-99.0,8.0,-59.780780568207064,-74.0,34.0,-161.03569563126933,-340.0,5.0,-10.679753419405971,-47.5,5.0,-6.375058383454079,-50.0
201710,2.0365,90,-66.83483984751139,2.0,-7.57314974182446,-0.2,16.0,-18.655838877657644,-6.4,13,-19.92066742481189,5.2,5.0,4.7576905549591695,3.0,4.200475059382431,3.0,3.8438416360333387,-6.0,4.0,-4.133300394982641,0.0,0.0,0.0,75,-109.61859962760202,225.0,2.0,-5.631067961165059,6.4,3.0,1.8144271570014097,10.2,0.0,0.0,0.0,2.0,-7.952622673434861,8.0,5.0,-19.54499970764093,20.0,2.0,3.4109180001531247,10.4,2.0,0.0,12.0,7.0,6.550118008214963,49.0,24,38.634218849743355,96.0,70,44.182291358040494,70.0,88,9.449063370189283,167.19999999999996,92,18.554286915390037,257.6,0.0,0.0,0.0,12.0,18.278213792004248,84.0,15.0,-49.08577497849703,52.5,48.0,104.9946469474088,163.1999999999999,11.0,3.890755227762176,88.0,11.0,-20.12446881662768,66.0,16.0,14.288963877595739,102.4,7.0,8.826838077259449,49.0,14.0,-5.453599560799363,103.6,2.0,-3.3422331264732703,16.6,0.0,0.0,0.0,10.0,-2.9948140028546097,50.0,11.0,-39.14736033956118,55.0,0.0,0.0,0.0,6.0,-7.397638909410531,42.0,0.0,0.0,0.0,16.0,-26.50800015552232,-32.0,17.0,-25.95242077687991,-85.0,18.0,-35.56162777382434,-36.0,7.0,-24.874432429998546,-14.0,24.0,-75.26731306663277,-48.0,2.0,-13.6466855383084,-4.0,7.0,-6.25868133137918,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-26.433902065093452,-30.8,0.0,0.0,0.0,1.0,-3.9763113367174303,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-12.313619176714,-27.6,18.0,-61.16915273673894,-90.0,13.0,-62.342883184192544,-65.0,1.0,-1.3082184007226298,-5.0,4.0,-23.50567309044436,-36.0,3.0,-31.991849210392104,-27.0,16.0,-54.1727409514031,-160.0,3.0,-5.89184670337642,-28.5,1.0,1.94552529182879,-10.0
