MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201305,1.662,13,37.301050919510686,1.0,1.4925373134328401,-0.4,5.0,21.45804981715353,2.0,1.0,1.5071590052750599,0.0,0.0,6,23.095414693800546,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.596441082663796,28.0,3.0,6.84530529149977,15.6,1.0,2.4175824175824197,5.2,5,8.4230476940937,20.0,12,32.88073282099269,12.0,9,23.61205929957983,17.1,8,21.614650720659426,22.4,0.0,0.0,0.0,3.0,9.76105953191045,21.0,0.0,0.0,0.0,2,6.877417842210161,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.06471010981466,12.8,1.0,2.41064006650042,7.0,5.0,10.51021419708834,37.0,0.0,0.0,0.0,8.0,11.348586594100286,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.454364717493401,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4925373134328401,-2.0,1.0,1.4925373134328401,-2.0,0.0,0.0,0.0,1.0,3.38983050847458,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.94107317547408,-50.0,2.0,2.738095238095233,-10.0,6.0,9.48094489368073,-60.0,1.0,3.32681017612524,-9.5,0.0,0.0,0.0
201306,1.66025,54,162.17133544305915,4.0,11.25863239191384,-1.6,22.0,107.99129517967229,8.800000000000002,3.0,9.11557475270021,0.0,0.0,30,68.93026431283552,90.0,1.0,1.97524552034354,3.4,0.0,0.0,0.0,14.0,59.05859852212043,56.0,1.0,4.15704387990762,5.2,0.0,0.0,0.0,15,51.45540985004814,60.0,41,137.05006830572418,41.0,38,123.3005897950895,72.19999999999997,36,109.1589820170292,100.79999999999994,0.0,0.0,0.0,2.0,8.72269529803776,14.0,7.0,31.093797146671697,24.5,17,50.729296241937895,57.79999999999998,12.0,45.23439850755251,96.0,21.0,30.191849027296573,126.0,5.0,11.934985690070018,32.0,6.0,19.74655371401379,42.0,11.0,16.861957392886698,81.4,0.0,0.0,0.0,16.0,31.9418049249482,80.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.57101666748764,63.0,1.0,2.85490809542433,10.0,4.0,8.83147010587052,-8.0,2.0,4.8748415528413895,-10.0,10.0,29.80439381325447,-20.0,3.0,4.549045141698519,-6.0,4.0,11.53945688061692,-8.0,13.0,28.368877101260296,-26.0,10.0,29.47754953737712,-40.0,2.0,2.1276595744680904,-10.0,2.0,5.303115439845159,-8.8,1.0,2.8909329829172097,-6.5,0.0,0.0,0.0,2.0,4.5801526717557195,-10.0,20.0,41.75587594563079,-100.0,15.0,39.260641999345815,-150.0,0.0,0.0,0.0,0.0,0.0,0.0
201307,1.6585,44,106.4281880873602,11.0,20.214177146187122,-4.4,17.0,77.91194276007083,6.8000000000000025,0.0,0.0,5.0,15.416318814075261,36,118.84750565898962,108.0,0.0,0.0,0.0,3.0,7.0199296934052695,12.0,13.0,35.35216563528545,52.0,3.0,3.65310534271736,15.6,4.0,11.900272443878649,20.8,52,112.72988927248892,208.0,29,64.77675415730303,29.0,55,149.60317724115782,104.50000000000006,47,119.5849952224487,131.59999999999994,1.0,3.2258064516129,5.0,9.0,26.613659657775102,63.0,1.0,3.6632891660171496,3.5,18,73.01702488618561,61.19999999999998,12.0,52.04853808776866,96.0,20.0,24.56023236263408,120.0,19.0,42.36727930687478,121.60000000000004,4.0,13.40338308596606,28.0,15.0,64.61044771443912,111.00000000000004,1.0,2.29885057471264,7.4,25.0,58.821002631835825,125.0,1.0,2.12418300653595,5.0,0.0,0.0,0.0,6.0,16.72783409636057,42.0,0.0,0.0,0.0,5.0,10.91259429014331,-10.0,1.0,2.47592847317744,-5.0,8.0,25.29643629917779,-16.0,8.0,30.06867870363415,-16.0,3.0,8.465136462483589,-6.0,2.0,3.2575757575757582,-4.0,7.0,17.95187840029018,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,1.0,3.34801762114537,-5.0,7.0,9.969708471568438,-35.0,7.0,17.33194787524366,-70.0,3.0,3.4136915715863103,-28.5,3.0,13.453343541017759,-30.0
201308,1.65675,31,89.38221088746813,14.0,31.39947932587343,-5.6000000000000005,2.0,4.205102634422009,0.8,5.0,13.63396051492572,7.0,21.86008324741281,46,153.70416698688388,138.0,0.0,0.0,0.0,2.0,7.533174695050062,8.0,5.0,18.16967715877036,20.0,4.0,10.514168514380632,20.8,0.0,0.0,0.0,38,108.4166407587337,152.0,51,121.31985625141584,51.0,64,159.29521827152888,121.60000000000008,39,114.42069823764992,109.19999999999992,1.0,6.225680933852139,5.0,17.0,37.75767139424574,119.0,9.0,20.431029943349074,31.5,30,88.50708784888123,102.00000000000004,8.0,20.49653410746684,64.0,4.0,7.161252091726639,24.0,21.0,52.63082639515564,134.40000000000003,4.0,16.30567493453927,28.0,19.0,38.498397942102564,140.60000000000005,6.0,21.38873300569987,44.4,8.0,28.006885581070613,40.0,1.0,2.67881800607567,5.0,0.0,0.0,0.0,3.0,12.17281717576042,21.0,1.0,5.68181818181818,10.0,11.0,29.94920918795608,-22.0,9.0,24.639117750428248,-45.0,6.0,12.7174562912605,-12.0,22.0,81.28868987010965,-44.0,10.0,28.843683776655503,-20.0,4.0,11.963201281774788,-8.0,12.0,37.884163786713906,-48.0,4.0,8.33320067913934,-20.0,4.0,7.371732493174441,-17.6,2.0,6.68523676880222,-13.0,4.0,6.230529595015559,-16.0,6.0,15.93152512227654,-30.0,6.0,13.390849922324591,-30.0,3.0,9.78644608768746,-30.0,2.0,3.5087719298245603,-19.0,17.0,25.89899818582376,-170.0
201309,1.655,71,172.80789180821418,6.0,14.66551522604831,-2.4,15.0,27.457042914175425,6.000000000000001,2.0,4.122667340234202,9.0,41.68207607913079,44,119.62006952140949,132.0,1.0,3.2955715756951602,3.4,5.0,12.539279728825527,20.0,3.0,8.197277001353019,12.0,6.0,19.359410338028113,31.2,0.0,0.0,0.0,24,79.10599223778657,96.0,52,138.26361406109078,52.0,41,138.5527984299609,77.90000000000002,43,146.06876782089915,120.39999999999992,3.0,6.701030927835059,15.0,29.0,86.7344398447571,203.0,0.0,0.0,0.0,27,123.98525825352854,91.80000000000004,51.0,160.05034391498575,408.0,7.0,25.23914214398008,42.0,12.0,44.29820095001998,76.8,11.0,48.84941650841743,77.0,48.0,127.57643153373051,355.1999999999999,0.0,0.0,0.0,17.0,36.218004076306684,85.0,0.0,0.0,0.0,1.0,1.8018018018018,5.0,5.0,23.136368281445844,35.0,0.0,0.0,0.0,1.0,1.5321756894790601,-2.0,5.0,17.954925684100534,-25.0,8.0,24.83537024906496,-16.0,15.0,47.24391401628668,-30.0,9.0,23.12970403589519,-18.0,0.0,0.0,0.0,8.0,26.948500881897893,-32.0,0.0,0.0,0.0,3.0,4.963080878500441,-13.2,5.0,15.971238223083986,-32.5,2.0,12.3152709359606,-8.0,2.0,16.24365482233502,-10.0,5.0,13.542079018267682,-25.0,1.0,5.17429193899782,-10.0,0.0,0.0,0.0,4.0,5.091043545727863,-40.0
201310,1.65325,52,143.80055240758165,4.0,17.60686748871998,-1.6,6.0,20.700564557287237,2.4,1.0,1.0293783685764302,8.0,20.31467254567648,45,104.05424416667697,135.0,1.0,3.3962264150943398,3.4,2.0,3.2100637268318795,8.0,5.0,8.524019807985045,20.0,3.0,7.30610844200412,15.6,1.0,1.85185185185185,5.2,61,166.19643084615132,244.0,25,59.455852737382536,25.0,77,244.74076181219434,146.30000000000018,69,239.3596479841776,193.20000000000005,1.0,1.8712162905888798,5.0,19.0,18.452863348531093,133.0,2.0,6.53116734980384,7.0,54,231.6457721936142,183.60000000000016,20.0,85.05294487403854,160.0,4.0,14.782311349943472,24.0,18.0,27.695828931104764,115.20000000000003,7.0,31.56453887437459,49.0,13.0,39.93060148327414,96.2,0.0,0.0,0.0,12.0,34.499819002705266,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.907332646217963,42.0,3.0,5.6136488717666415,30.0,7.0,35.85806369508239,-14.0,8.0,27.08837247699623,-40.0,7.0,18.65218043903475,-14.0,8.0,20.097895367779206,-16.0,9.0,14.200402934136546,-18.0,2.0,5.85702178750041,-4.0,6.0,12.052457198233943,-24.0,0.0,0.0,0.0,5.0,13.286515399981178,-22.0,3.0,11.970098866650579,-19.5,1.0,1.29091534840272,-4.0,2.0,11.23789764868603,-10.0,23.0,51.46214553133718,-115.0,10.0,25.837880840095057,-100.0,6.0,13.311862587224926,-57.0,7.0,25.500592366771738,-70.0
201311,1.6515,41,74.37024531791441,19.0,28.43305929373529,-7.600000000000002,43.0,69.0995572166961,17.200000000000006,4.0,16.02806915306916,2.0,1.10803324099723,43,132.2160094274894,129.0,2.0,7.0736769283984815,6.8,7.0,7.641354741813338,28.0,42.0,164.80265800938542,168.0,8.0,12.141665835800259,41.6,1.0,4.89296636085627,5.2,94,188.185607302188,376.0,117,294.7701506539982,117.0,145,321.0940878842704,275.5000000000004,134,311.8583272586873,375.20000000000056,1.0,4.419889502762429,5.0,23.0,51.97742095166743,161.0,6.0,18.21816810674062,21.0,63,183.6299563228669,214.2000000000002,37.0,142.76046475135982,296.0,10.0,35.323971127597005,60.0,5.0,10.43123706557168,32.0,2.0,2.31571408271895,14.0,8.0,16.134422235430463,59.2,0.0,0.0,0.0,17.0,31.26897509050597,85.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.945919234738923,98.0,32.0,64.96900477336914,319.0,10.0,24.969385431348467,-20.0,10.0,20.09755607639459,-50.0,36.0,76.19245177992985,-72.0,15.0,36.23622624064996,-30.0,10.0,18.034410899651963,-20.0,3.0,5.272396000843743,-6.0,21.0,66.6661778294751,-84.0,3.0,6.7805180536049905,-15.0,6.0,13.674058688950069,-26.4,15.0,33.759336148001445,-97.5,5.0,5.696545391552732,-20.0,4.0,10.8986312469745,-20.0,16.0,30.50129466329385,-80.0,27.0,35.33294127788253,-270.0,3.0,8.23402627759331,-28.5,14.0,41.187357604144026,-140.0
201312,1.6497499999999998,50,137.6986220413298,4.0,13.27757269357356,-1.6,8.0,26.590984550881792,3.2,0.0,0.0,7.0,25.40094265047148,38,112.04441183271902,114.0,0.0,0.0,0.0,4.0,8.25443151634776,16.0,10.0,33.212358963346084,40.0,3.0,11.37475900934303,15.6,2.0,9.604877785917699,10.4,35,75.95279962862236,140.0,44,150.3098808985035,44.0,101,442.90437551483666,191.90000000000026,101,447.2696659602138,282.8000000000004,0.0,0.0,0.0,13.0,44.6081296111951,91.0,5.0,12.533368528365019,17.5,27,112.57821013355387,91.80000000000004,25.0,88.8852054078434,200.0,24.0,71.37099369192013,144.0,1.0,3.56633380884451,6.4,8.0,28.35229959816535,56.0,15.0,52.957547032346255,111.00000000000004,1.0,2.3255813953488396,7.4,15.0,45.328366268532065,75.0,3.0,6.610544493011719,15.0,0.0,0.0,0.0,5.0,16.954180067159893,35.0,1.0,1.6445287792536398,10.0,7.0,10.41584897503089,-14.0,7.0,16.542685159942508,-35.0,8.0,23.21474987012289,-16.0,7.0,32.479370340333226,-14.0,18.0,21.654383449583744,-36.0,3.0,4.033397235395009,-6.0,8.0,15.975624071830387,-32.0,0.0,0.0,0.0,2.0,6.260299912994522,-8.8,0.0,0.0,0.0,2.0,3.4854872080547796,-8.0,3.0,6.282678066513388,-15.0,13.0,34.52965638812639,-65.0,16.0,31.42630079399091,-160.0,4.0,5.61275805832774,-38.0,0.0,0.0,0.0
201401,1.6480000000000001,21,54.665542516642496,4.0,11.2335013198944,-1.6,2.0,5.3012048192771,0.8,0.0,0.0,3.0,15.28179136111715,36,114.18900277835941,108.0,1.0,7.72357723577236,3.4,0.0,0.0,0.0,4.0,7.6484478488740395,16.0,1.0,1.8835019183815802,5.2,2.0,9.70892563581858,10.4,20,82.64173362841464,80.0,17,54.25399324619018,17.0,42,146.4113545353889,79.80000000000003,34,120.43044706329455,95.19999999999996,1.0,8.8339222614841,5.0,2.0,7.04225352112676,14.0,8.0,33.97360252417622,28.0,20,98.04955839018271,67.99999999999999,10.0,57.650589840426086,80.0,7.0,23.181715860450268,42.0,1.0,2.47568569870915,6.4,1.0,5.014749262536871,7.0,10.0,36.05848581055503,74.0,0.0,0.0,0.0,7.0,17.511801461636892,35.0,3.0,8.266890385143473,15.0,2.0,13.509544787077827,10.0,2.0,7.2323266450188095,14.0,3.0,2.521008403361346,30.0,2.0,5.79491844759618,-4.0,2.0,4.36122669132377,-10.0,3.0,12.125759185052635,-6.0,3.0,8.34162815499467,-6.0,5.0,4.6168516068138645,-10.0,0.0,0.0,0.0,19.0,55.74533010268127,-76.0,0.0,0.0,0.0,2.0,7.626369741958291,-8.8,9.0,20.981342478798823,-58.5,1.0,0.744568097509274,-4.0,1.0,2.50990752972259,-5.0,10.0,20.08743367629572,-50.0,16.0,76.76297762818335,-160.0,0.0,0.0,0.0,1.0,2.47568569870915,-10.0
201402,1.647166666666667,48,126.40854944035836,9.0,25.047221778939967,-3.6,0.0,0.0,0.0,2.0,9.589041095890419,1.0,2.85714285714286,44,127.35828471082769,132.0,1.0,1.81347150259067,3.4,3.0,7.395667588643559,12.0,63.0,346.53751227504785,252.0,3.0,7.91558877311668,15.6,1.0,3.05164319248826,5.2,15,50.6600350113062,60.0,27,80.74392965411997,27.0,50,163.2025840120631,95.00000000000006,38,123.78673178243393,106.39999999999992,2.0,19.21543947975666,10.0,2.0,5.4964304600740315,14.0,8.0,28.510871457524953,28.0,23,75.55153667482381,78.2,38.0,187.951637602005,304.0,8.0,21.072596438461577,48.0,9.0,33.18521352263263,57.6,1.0,2.61780104712042,7.0,30.0,81.885779448982,222.00000000000009,1.0,2.13523131672598,7.4,10.0,29.242135208881713,50.0,1.0,1.99004975124378,5.0,0.0,0.0,0.0,1.0,4.7945205479452095,7.0,0.0,0.0,0.0,17.0,48.23147620686736,-34.0,10.0,41.68698633005551,-50.0,9.0,32.55453278745689,-18.0,5.0,12.449543327385001,-10.0,3.0,5.894044774189338,-6.0,1.0,2.47116968698517,-2.0,9.0,30.027481320171752,-36.0,0.0,0.0,0.0,1.0,2.13523131672598,-4.4,3.0,7.248893455790009,-19.5,1.0,2.89296046287367,-4.0,4.0,8.78245528703584,-20.0,5.0,9.383882996776789,-25.0,9.0,34.71568738373456,-90.0,0.0,0.0,0.0,3.0,12.768600745410199,-30.0
201403,1.6463333333333332,107,276.44945540003124,13.0,33.8011008359549,-5.2,13.0,31.25120056414121,5.200000000000001,11.0,18.91221677302825,22.0,148.31907118465497,67,159.75119429450848,201.0,6.0,13.469737460766352,20.4,4.0,13.29138378318706,16.0,10.0,32.6495798416877,40.0,6.0,8.976009900755031,31.2,0.0,0.0,0.0,51,151.4100337499287,204.0,45,149.68457928690015,45.0,74,192.66825869322412,140.60000000000008,83,223.9186949409523,232.40000000000026,4.0,32.93834285540053,20.0,28.0,74.46276173848581,196.0,6.0,14.033259358908927,21.0,64,269.1898166799706,217.6000000000002,15.0,40.53448070361515,120.0,3.0,12.75344175344175,18.0,23.0,73.39703769385656,147.20000000000005,10.0,29.754814978729463,70.0,6.0,11.32189025272963,44.4,0.0,0.0,0.0,34.0,67.94956968543202,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.8467835323244,14.0,0.0,0.0,0.0,18.0,45.158807428701934,-36.0,10.0,24.919414931743532,-50.0,18.0,31.401423643365806,-36.0,9.0,26.87289737491625,-18.0,16.0,33.86851817760159,-32.0,1.0,1.50641824261667,-2.0,21.0,46.49400800456439,-84.0,1.0,1.5918260022910402,-5.0,3.0,7.273776879780621,-13.2,31.0,64.59754678124528,-201.5,0.0,0.0,0.0,1.0,4.564907275320969,-5.0,9.0,24.302096670295626,-45.0,3.0,10.67961165048543,-30.0,5.0,23.601751093048488,-47.5,5.0,-5.714285714285699,-50.0
201404,1.6455,99,251.92852500546212,34.0,81.83281297569373,-13.600000000000007,15.0,26.181166299730396,6.000000000000001,5.0,15.779471405658928,7.0,27.76763167796074,90,237.01292614610625,270.0,0.0,0.0,0.0,1.0,1.54798761609907,4.0,9.0,20.559104800595065,36.0,5.0,6.839397244909548,26.0,0.0,0.0,0.0,33,94.82285354735764,132.0,71,198.80911470457738,71.0,99,291.150405473836,188.1000000000002,91,237.43705102357768,254.8000000000003,0.0,0.0,0.0,12.0,39.2374687549535,84.0,2.0,9.17839821873403,7.0,48,185.1996562399237,163.20000000000013,14.0,30.7963375170003,112.0,3.0,7.74582045249551,18.0,8.0,15.59630071640903,51.2,4.0,6.292967334020598,28.0,18.0,18.623171485780524,133.20000000000005,0.0,0.0,0.0,36.0,72.68600679690597,180.0,0.0,0.0,0.0,1.0,3.5993740219092296,5.0,11.0,20.775465083343672,77.0,0.0,0.0,0.0,10.0,23.23579108675718,-20.0,6.0,18.694966570243142,-30.0,36.0,66.54348970033722,-72.0,5.0,25.759250376919013,-10.0,7.0,17.999107529675992,-14.0,4.0,3.669724770642204,-8.0,8.0,23.492290057946292,-32.0,3.0,4.435558345520159,-15.0,0.0,0.0,0.0,10.0,24.880938305493103,-65.0,4.0,14.65075388421834,-16.0,6.0,15.584415584415598,-30.0,16.0,38.462258526678546,-80.0,13.0,29.08897496924725,-130.0,2.0,4.30416068866572,-19.0,7.0,16.254551367928002,-70.0
201405,1.6446666666666665,57,130.6714661146409,4.0,8.38297397490789,-1.6,17.0,42.928590794612845,6.8000000000000025,7.0,27.14186839456999,47.0,166.71561443860676,57,161.88160791145248,171.0,0.0,0.0,0.0,5.0,15.49328319471828,20.0,14.0,48.31646303664843,56.0,3.0,9.977074286540429,15.6,2.0,9.046216060080882,10.4,99,285.0644726214632,396.0,85,213.83272062994044,85.0,195,697.8235964950471,370.4999999999997,207,728.9205577673233,579.6000000000004,3.0,12.61682242990653,15.0,17.0,58.84648382839754,119.0,2.0,7.3394495412844005,7.0,43,212.9992056681946,146.2000000000001,30.0,99.88028501856523,240.0,13.0,44.270015460689066,78.0,5.0,11.284099276104882,32.0,2.0,4.2089985486212,14.0,13.0,24.832706368474373,96.20000000000002,2.0,4.83662525435769,14.8,16.0,39.88286105438835,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.87150597568149,56.0,3.0,10.18295090725858,30.0,11.0,33.03928351011185,-22.0,6.0,8.59188544152744,-30.0,8.0,26.606984099980675,-16.0,4.0,16.22166730695351,-8.0,3.0,4.03607575929255,-6.0,1.0,4.5016077170418,-2.0,27.0,106.12001225383426,-108.0,1.0,3.6286019210245497,-5.0,1.0,2.27642276422764,-4.4,0.0,0.0,0.0,2.0,6.322058574635499,-8.0,11.0,38.460451682209026,-55.0,2.0,5.439330543933059,-10.0,5.0,12.33287546403816,-50.0,0.0,0.0,0.0,2.0,-4.6875,-20.0
201406,1.6438333333333333,54,130.9391939644645,7.0,20.438679439921753,-2.8,3.0,10.420409385377539,1.2000000000000002,5.0,26.1627906976744,27.0,97.88222239877123,45,99.67962128948112,135.0,0.0,0.0,0.0,4.0,20.93769412046132,16.0,0.0,0.0,0.0,3.0,6.5108293283875565,15.6,3.0,10.07652316377261,15.6,22,76.60860914214857,88.0,39,97.86125927001518,39.0,56,218.7669612829036,106.40000000000008,62,248.82495216726426,173.60000000000005,1.0,3.7199124726477004,5.0,24.0,49.94074685324436,168.0,2.0,6.3431285149481695,7.0,21,124.83689250332705,71.39999999999998,3.0,2.34375,24.0,8.0,31.301882478148624,48.0,2.0,3.2529244228330843,12.8,7.0,19.05911742094499,49.0,5.0,18.494950890065528,37.0,1.0,1.81347150259067,7.4,20.0,43.067536269179634,100.0,3.0,9.10870618020408,15.0,8.0,45.17041770270738,40.0,1.0,2.6113671274961603,7.0,0.0,0.0,0.0,4.0,12.703168699173661,-8.0,5.0,16.40190014260152,-25.0,3.0,8.418678571897768,-6.0,7.0,21.60556461660882,-14.0,3.0,8.108793278284809,-6.0,0.0,0.0,0.0,5.0,11.56944222895206,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.45766590389017,-8.0,0.0,0.0,0.0,6.0,17.975374927995443,-30.0,8.0,27.725646322306503,-80.0,0.0,0.0,0.0,5.0,21.727331587548647,-50.0
201407,1.6429999999999998,65,200.0769323027821,5.0,12.316895489020153,-2.0,8.0,31.62008692556784,3.2,2.0,5.195065914211151,0.0,0.0,44,116.8683062542404,132.0,1.0,1.01137961897455,3.4,4.0,18.70671351777856,16.0,11.0,36.84888898536797,44.0,9.0,39.009042033235545,46.8,2.0,4.790280540503471,10.4,26,50.878770340681456,104.0,18,61.645598607862084,18.0,46,169.69034635137962,87.40000000000003,45,171.18852243500314,125.99999999999993,0.0,0.0,0.0,15.0,25.516984386422315,105.0,5.0,16.922395902119128,17.5,18,80.75637364503102,61.19999999999999,78.0,233.37466999887963,624.0,8.0,22.473840399335852,48.0,19.0,14.159545463187479,121.60000000000002,7.0,17.72250282595109,49.0,27.0,48.39085015425074,199.80000000000007,2.0,5.04074589078661,14.8,11.0,30.700830384951363,55.0,3.0,6.1857045484604205,15.0,1.0,1.21317157712305,5.0,5.0,21.68660596484339,35.0,0.0,0.0,0.0,16.0,50.36021244768346,-32.0,1.0,1.8450184501845,-5.0,4.0,11.154307438166141,-8.0,4.0,9.70118390391087,-8.0,5.0,7.65928770189538,-10.0,0.0,0.0,0.0,12.0,31.963902374939128,-48.0,0.0,0.0,0.0,6.0,12.848127447034653,-26.4,2.0,7.13811334514012,-13.0,0.0,0.0,0.0,1.0,1.20279607906154,-5.0,6.0,3.711523028651529,-30.0,10.0,9.880999363421827,-100.0,1.0,0.7142857142857142,-9.5,0.0,0.0,0.0
201408,1.6421666666666666,53,135.46211627358744,7.0,21.939462272961737,-2.8000000000000003,8.0,39.42372404021274,3.2,2.0,6.33999809275565,4.0,11.03413089373681,39,88.14461871554785,117.0,3.0,9.0818972658732,10.2,4.0,16.68717388415015,16.0,13.0,36.38511450898465,52.0,4.0,10.23685507836394,20.8,0.0,0.0,0.0,37,74.46626970910215,148.0,38,113.25490761086752,38.0,35,67.20195481835317,66.49999999999999,34,70.00108548384193,95.19999999999996,1.0,3.8501560874089504,5.0,28.0,84.08864923041544,196.0,2.0,5.99079980684677,7.0,28,124.79285360924659,95.20000000000003,15.0,55.39793947251765,120.0,21.0,41.650304317701305,126.0,10.0,26.1643978453372,63.99999999999999,7.0,26.349745721385304,49.0,11.0,33.24529143644565,81.4,0.0,0.0,0.0,20.0,45.2858699516345,100.0,4.0,10.33606089438629,20.0,0.0,0.0,0.0,2.0,11.981627296587929,14.0,0.0,0.0,0.0,20.0,17.02144992606636,-40.0,2.0,4.45391394274614,-10.0,4.0,14.22894660666275,-8.0,6.0,16.796071644656152,-12.0,6.0,5.480831715998019,-12.0,3.0,5.305369575053421,-6.0,7.0,17.59713303223773,-28.0,0.0,0.0,0.0,2.0,2.5797221837648228,-8.8,0.0,0.0,0.0,1.0,3.83480825958702,-4.0,2.0,3.75443937087772,-10.0,3.0,-17.297297297297302,-15.0,2.0,3.4519056261342995,-20.0,1.0,0.0,-9.5,1.0,3.6529680365296797,-10.0
201409,1.6413333333333333,123,395.0058883501706,6.0,8.500905319235601,-2.4,13.0,41.33377735334014,5.2,1.0,1.52505446623094,5.0,21.155776968010702,73,219.38363134993668,219.0,1.0,0.7575757575757579,3.4,3.0,14.29287602380301,12.0,7.0,21.340667054915308,28.0,8.0,24.487943858982337,41.6,1.0,1.0126582278481,5.2,77,266.6657994097982,308.0,150,528.4028317734042,150.0,90,249.43744133023708,171.00000000000026,92,265.1108188775832,257.6000000000003,1.0,4.05982905982906,5.0,22.0,76.61373606802715,154.0,37.0,99.665510038379,129.5,22,75.22354092839576,74.8,10.0,31.025180167304917,80.0,17.0,52.07287135626448,102.0,2.0,3.2323232323232403,12.8,10.0,19.940552769708628,70.0,11.0,22.164359651216746,81.4,2.0,7.16051206611847,14.8,25.0,79.36844238603959,125.0,11.0,44.24813677568558,55.0,5.0,24.63089007558104,25.0,7.0,17.991249617905687,49.0,0.0,0.0,0.0,8.0,30.367872364798327,-16.0,7.0,25.33172082928964,-35.0,7.0,14.016631394378452,-14.0,15.0,52.80386671991143,-30.0,8.0,20.27037454226009,-16.0,0.0,0.0,0.0,7.0,17.753902958902827,-28.0,0.0,0.0,0.0,7.0,20.87858466937891,-30.8,14.0,99.02255639097748,-91.0,0.0,0.0,0.0,4.0,6.06060606060608,-20.0,31.0,103.8105391301486,-155.0,36.0,142.25264471937763,-360.0,0.0,0.0,0.0,4.0,21.14615369153148,-40.0
201410,1.6404999999999998,68,203.1670018439186,9.0,23.902198206275372,-3.6,10.0,30.02391315405962,4.0,2.0,4.99393939393939,1.0,2.7484143763213504,62,167.9264114724506,186.0,0.0,0.0,0.0,1.0,1.33333333333333,4.0,12.0,44.223335897925956,48.0,5.0,12.58621831304559,26.0,1.0,1.30617869353667,5.2,34,78.56993644443115,136.0,43,113.42947642691674,43.0,49,128.2440687222132,93.10000000000004,46,131.6590514606201,128.79999999999993,22.0,83.3402193384063,110.0,21.0,52.29212405281084,147.0,6.0,23.94053264646173,21.0,38,107.64001884076224,129.20000000000005,22.0,55.726278946772204,176.0,19.0,41.42111155656268,114.0,6.0,27.02206041573288,38.4,9.0,27.118494842533714,63.0,13.0,28.920871995382146,96.20000000000002,1.0,3.41296928327645,7.4,25.0,72.20821435803761,125.0,6.0,17.228295120959007,30.0,3.0,9.822817030691061,15.0,5.0,9.280073369594069,35.0,0.0,0.0,0.0,29.0,87.72035348752928,-58.0,6.0,16.56038837796441,-30.0,5.0,6.1095090415864695,-10.0,3.0,-4.68801584681414,-6.0,8.0,14.566339677085965,-16.0,4.0,8.86745066772972,-8.0,5.0,12.491985816239538,-20.0,1.0,1.14942528735632,-5.0,6.0,15.300594454412167,-26.4,2.0,4.56952967838863,-13.0,0.0,0.0,0.0,6.0,6.588750888156358,-30.0,9.0,24.65430987657732,-45.0,13.0,32.190493437179505,-130.0,1.0,3.11111111111111,-9.5,3.0,11.10915995999809,-30.0
